League,Team,Number,Player,Position,Age,Nationality,Season_Apps,Season_Goals,Season_Assists,Season_YellowCards,Season_RedCards,Season_Saves,Season_GoalsConceded,Season_Label
La Liga,Mallorca,22,Johan Mojica,D,33,Colombia,35,0,4,6,1,,,2025-26
La Liga,Mallorca,23,Pablo Maffeo,D,28,Argentina,31,1,2,11,0,,,2025-26
La Liga,Mallorca,24,Martin Valjent,D,30,Slovakia,37,0,0,6,0,,,2025-26
La Liga,Mallorca,26,Iliesse Salhi,D,18,France,0,0,0,0,0,,,2025-26
La Liga,Mallorca,27,David López,D,23,Spain,14,0,0,2,0,,,2025-26
La Liga,Mallorca,29,Luis Orejuela,D,30,Spain,1,0,0,0,0,,,2025-26
La Liga,Mallorca,32,Leo Sãnchez,D,20,Spain,0,0,0,0,0,,,2025-26
La Liga,Mallorca,34,Javier Olaizola,D,19,Spain,2,0,0,0,0,,,2025-26
La Liga,Mallorca,44,Miguel Calatayud,D,20,Spain,2,0,0,0,0,,,2025-26
La Liga,Mallorca,5,Omar Mascarell,M,33,Equatorial Guinea,30,2,2,5,0,,,2025-26
La Liga,Mallorca,6,Antonio Sánchez,M,29,Spain,30,0,0,3,1,,,2025-26
La Liga,Mallorca,8,Manu Morlanes,M,27,Spain,32,3,0,3,1,,,2025-26
La Liga,Mallorca,10,Sergi Darder,M,32,Spain,38,1,5,3,0,,,2025-26
La Liga,Mallorca,12,Samú Costa,M,25,Portugal,34,7,2,11,0,,,2025-26
La Liga,Mallorca,20,Pablo Torre,M,23,Spain,35,4,4,4,0,,,2025-26
La Liga,Mallorca,28,Cesc Riba,M,19,Spain,0,0,0,0,0,,,2025-26
La Liga,Mallorca,39,Jandro García,M,20,Spain,0,0,0,0,0,,,2025-26
La Liga,Mallorca,41,Jan Salas,M,20,Spain,2,0,0,0,0,,,2025-26
La Liga,Mallorca,7,Vedat Muriqi,F,32,Kosovo,37,23,1,4,1,,,2025-26
La Liga,Mallorca,9,Abdón Prats,F,33,Spain,15,0,0,0,0,,,2025-26
La Liga,Mallorca,11,Takuma Asano,F,31,Japan,20,1,0,2,0,,,2025-26
La Liga,Mallorca,15,Zito Luvumbo,F,24,Angola,10,0,2,2,0,,,2025-26
La Liga,Mallorca,17,Jan Virgili,F,19,Spain,31,2,4,0,1,,,2025-26
La Liga,Mallorca,18,Mateo Joseph,F,22,Spain,29,2,3,2,0,,,2025-26
La Liga,Mallorca,19,Javi Llabrés,F,23,Spain,16,0,0,0,0,,,2025-26
La Liga,Mallorca,30,Justin-Noel Kalumba,F,21,France,3,0,0,0,0,,,2025-26
La Liga,Osasuna,3,Juan Cruz,D,33,Spain,15,0,0,2,0,,,2025-26
La Liga,Osasuna,5,Jorge Herrando,D,25,Spain,28,0,1,3,0,,,2025-26
La Liga,Osasuna,19,Valentin Rosier,D,29,France,31,1,1,4,1,,,2025-26
La Liga,Osasuna,20,Javi Galán,D,31,Spain,25,0,1,3,0,,,2025-26
La Liga,Osasuna,22,Enzo Boyomo,D,24,Cameroon,30,1,2,7,0,,,2025-26
La Liga,Osasuna,23,Abel Bretones,D,25,Spain,28,1,2,5,1,,,2025-26
La Liga,Osasuna,24,Alejandro Catena,D,31,Spain,35,3,2,11,1,,,2025-26
La Liga,Osasuna,34,Raúl Chasco,D,22,Spain,0,0,0,0,0,,,2025-26
La Liga,Osasuna,35,Unai Santos,D,20,Spain,0,0,0,0,0,,,2025-26
La Liga,Osasuna,41,Iñigo Arguibide,D,21,Spain,6,0,0,0,1,,,2025-26
La Liga,Osasuna,42,Mikel Serrano,D,23,Spain,0,0,0,0,0,,,2025-26
La Liga,Osasuna,6,Lucas Torró,M,31,Spain,34,0,1,6,0,,,2025-26
La Liga,Osasuna,7,Jon Moncayola,M,28,Spain,36,0,4,9,0,,,2025-26
La Liga,Osasuna,8,Iker Muñoz,M,23,Spain,19,0,0,5,0,,,2025-26
La Liga,Osasuna,10,Aimar Oroz,M,24,Spain,31,0,2,6,0,,,2025-26
La Liga,Osasuna,14,Rubén García,M,32,Spain,35,2,5,6,0,,,2025-26
La Liga,Osasuna,26,Mauro Echegoyen,M,21,Spain,0,0,0,0,0,,,2025-26
La Liga,Osasuna,28,Jon García,M,23,Spain,0,0,0,0,0,,,2025-26
La Liga,Osasuna,29,Asier Osambela,M,21,Spain,17,1,0,1,1,,,2025-26
La Liga,Osasuna,2,Iker Benito,F,23,Spain,6,1,0,1,0,,,2025-26
La Liga,Osasuna,9,Raúl García,F,25,Spain,36,7,1,2,1,,,2025-26
La Liga,Osasuna,11,Enrique Barja,F,29,Spain,27,2,2,4,0,,,2025-26
La Liga,Osasuna,16,Moi Gómez,F,31,Spain,26,0,2,3,0,,,2025-26
La Liga,Osasuna,17,Ante Budimir,F,34,Croatia,37,17,0,4,0,,,2025-26
La Liga,Osasuna,18,Raúl Moro,F,23,Spain,14,0,2,0,0,,,2025-26
La Liga,Osasuna,21,Víctor Muñoz,F,22,Spain,34,6,2,3,0,,,2025-26
La Liga,Osasuna,27,Martín Pedroarena,F,22,Spain,0,0,0,0,0,,,2025-26
La Liga,Osasuna,37,Roberto Arroyo,F,22,Spain,0,0,0,0,0,,,2025-26
La Liga,Osasuna,47,Aly Doumbia,F,18,Spain,0,0,0,0,0,,,2025-26
La Liga,Real Madrid,1,Thibaut Courtois,G,34,Belgium,32,,0,1,0,70,28,2025-26
La Liga,Real Madrid,13,Andriy Lunin,G,27,Ukraine,6,,0,0,1,16,7,2025-26
La Liga,Real Madrid,26,Fran González,G,20,Spain,0,,0,0,0,0,0,2025-26
La Liga,Real Madrid,29,Javier Navarro,G,19,Spain,0,,0,0,0,0,0,2025-26
La Liga,Real Madrid,43,Sergio Mestre,G,21,Spain,0,,0,0,0,0,0,2025-26
La Liga,Real Madrid,50,Álvaro González,G,19,Spain,0,,0,0,0,0,0,2025-26
La Liga,Real Madrid,2,Dani Carvajal,D,34,Spain,17,0,1,0,0,,,2025-26
La Liga,Real Madrid,3,Éder Militão,D,28,Brazil,16,2,1,2,0,,,2025-26
La Liga,Real Madrid,4,David Alaba,D,33,Austria,11,0,0,1,0,,,2025-26
La Liga,Real Madrid,12,Trent Alexander-Arnold,D,27,England,21,0,4,4,0,,,2025-26
La Liga,Real Madrid,17,Raúl Asencio,D,23,Spain,23,2,0,4,0,,,2025-26
La Liga,Real Madrid,18,Álvaro Carreras,D,23,Spain,28,2,3,5,1,,,2025-26
La Liga,Real Madrid,20,Fran García,D,26,Spain,13,1,1,0,1,,,2025-26
La Liga,Real Madrid,22,Antonio Rüdiger,D,33,Germany,18,1,0,0,0,,,2025-26
La Liga,Real Madrid,23,Ferland Mendy,D,31,France,5,0,0,0,0,,,2025-26
La Liga,Real Madrid,24,Dean Huijsen,D,21,Spain,28,2,2,7,1,,,2025-26
La Liga,Real Madrid,27,Diego Aguado,D,19,Spain,1,0,0,0,0,,,2025-26
La Liga,Real Madrid,32,Jesús Fortea,D,19,Spain,0,0,0,0,0,,,2025-26
La Liga,Real Madrid,35,David Jiménez,D,22,Spain,2,0,0,0,0,,,2025-26
La Liga,Real Madrid,36,Joan Martínez,D,18,Spain,0,0,0,0,0,,,2025-26
La Liga,Real Madrid,40,Víctor Valdepeñas,D,19,Spain,1,0,0,0,0,,,2025-26
La Liga,Real Madrid,48,Lamini Fati,D,20,Spain,0,0,0,0,0,,,2025-26
La Liga,Real Madrid,49,Mario Rivas,D,19,Spain,0,0,0,0,0,,,2025-26
La Liga,Real Madrid,51,Manuel Serrano,D,22,Spain,1,0,0,0,0,,,2025-26
La Liga,Real Madrid,5,Jude Bellingham,M,22,England,28,6,4,3,0,,,2025-26
La Liga,Real Madrid,6,Eduardo Camavinga,M,23,France,29,1,0,2,0,,,2025-26
La Liga,Real Madrid,8,Federico Valverde,M,27,Uruguay,33,5,8,3,1,,,2025-26
La Liga,Real Madrid,14,Aurélien Tchouaméni,M,26,France,33,1,0,8,0,,,2025-26
La Liga,Real Madrid,15,Arda Güler,M,21,Türkiye,33,4,9,1,0,,,2025-26
La Liga,Real Madrid,19,Dani Ceballos,M,29,Spain,16,0,0,1,0,,,2025-26
La Liga,Real Madrid,21,Brahim Díaz,M,26,Morocco,30,1,6,2,0,,,2025-26
La Liga,Real Madrid,28,Jorge Cestero,M,20,Spain,2,0,0,0,0,,,2025-26
La Liga,Real Madrid,33,Pol Fortuny,M,21,Spain,0,0,0,0,0,,,2025-26
La Liga,Real Madrid,37,Manuel Ángel,M,22,Spain,4,0,0,0,0,,,2025-26
La Liga,Real Madrid,38,César Palacios,M,21,Spain,5,0,0,0,0,,,2025-26
La Liga,Real Madrid,45,Thiago Pitarch,M,18,Spain,10,0,2,2,0,,,2025-26
La Liga,Real Madrid,47,Dani Meso,M,20,Spain,0,0,0,0,0,,,2025-26
La Liga,Real Madrid,7,Vinícius Júnior,F,25,Brazil,36,16,5,8,0,,,2025-26
La Liga,Real Madrid,10,Kylian Mbappé,F,27,France,31,25,5,4,0,,,2025-26
La Liga,Real Madrid,11,Rodrygo,F,25,Brazil,19,1,3,3,0,,,2025-26
La Liga,Real Madrid,16,Gonzalo García,F,22,Spain,30,6,1,2,0,,,2025-26
La Liga,Real Madrid,30,Franco Mastantuono,F,18,Argentina,23,1,0,5,1,,,2025-26
La Liga,Real Madrid,42,Daniel Yañez,F,19,Spain,2,0,1,0,0,,,2025-26
La Liga,Real Madrid,46,Álvaro Leiva,F,21,Spain,1,0,0,0,0,,,2025-26
La Liga,Real Oviedo,1,Horatiu Moldovan,G,28,Romania,2,,0,0,0,4,4,2025-26
La Liga,Real Oviedo,13,Aarón Escandell,G,30,Spain,36,,1,3,0,148,56,2025-26
La Liga,Real Oviedo,26,Miguel Narváez,G,24,Spain,0,,0,0,0,0,0,2025-26
La Liga,Real Oviedo,2,Eric Bailly,D,32,Ivory Coast,15,1,0,3,0,,,2025-26
La Liga,Real Oviedo,3,Rahim Alhassane,D,24,Niger,27,0,0,2,0,,,2025-26
La Liga,Real Oviedo,4,David Costas,D,31,Spain,25,1,0,3,0,,,2025-26
La Liga,Real Oviedo,12,Dani Calvo,D,32,Spain,20,0,0,3,0,,,2025-26
La Liga,Real Oviedo,16,David Carmo,D,26,Angola,23,1,0,6,1,,,2025-26
La Liga,Real Oviedo,22,Nacho Vidal,D,31,Spain,29,0,0,4,0,,,2025-26
La Liga,Real Oviedo,24,Lucas,D,31,Spain,20,0,1,3,0,,,2025-26
La Liga,Real Oviedo,25,Javi López,D,24,Spain,25,0,1,3,1,,,2025-26
La Liga,Real Oviedo,29,Omar Falah,D,22,Spain,1,0,0,0,0,,,2025-26
La Liga,Real Oviedo,30,Marco Esteban,D,20,Spain,1,0,0,0,0,,,2025-26
La Liga,Real Oviedo,33,Diego Espinosa,D,21,Spain,0,0,0,0,0,,,2025-26
La Liga,Real Oviedo,34,Adri Fernández,D,20,Spain,0,0,0,0,0,,,2025-26
La Liga,Real Oviedo,5,Alberto Reina,M,28,Spain,37,4,1,4,1,,,2025-26
La Liga,Real Oviedo,6,Kwasi Sibo,M,27,Ghana,26,0,0,3,1,,,2025-26
La Liga,Real Oviedo,8,Santi Cazorla,M,41,Spain,28,0,1,2,1,,,2025-26
La Liga,Real Oviedo,11,Santiago Colombatto,M,29,Argentina,32,0,1,6,0,,,2025-26
La Liga,Real Oviedo,20,Leander Dendoncker,M,31,Belgium,19,1,0,2,0,,,2025-26
La Liga,Real Oviedo,21,Luka Ilic,M,26,Serbia,19,1,0,2,1,,,2025-26
La Liga,Real Oviedo,23,Nicolás Fonseca,M,27,Uruguay,19,0,0,6,0,,,2025-26
La Liga,Real Oviedo,27,Pablo Agudín,M,18,Spain,7,0,0,0,0,,,2025-26
La Liga,Real Oviedo,31,Cheli,M,18,Spain,0,0,0,0,0,,,2025-26
La Liga,Real Oviedo,32,Diego Menéndez,M,21,Spain,0,0,0,0,0,,,2025-26
La Liga,Real Oviedo,7,Ilyas Chaira,F,25,Morocco,36,6,2,2,1,,,2025-26
La Liga,Real Oviedo,9,Federico Viñas,F,27,Uruguay,33,9,1,5,3,,,2025-26
La Liga,Real Oviedo,10,Haissem Hassan,F,24,Egypt,37,0,3,1,0,,,2025-26
La Liga,Real Oviedo,14,Ovie Ejaria,F,28,England,8,0,0,1,0,,,2025-26
La Liga,Real Oviedo,15,Thiago Fernández,F,22,Argentina,16,0,4,4,0,,,2025-26
La Liga,Real Oviedo,17,Thiago Borbas,F,24,Uruguay,12,0,0,1,0,,,2025-26
La Liga,Real Oviedo,19,Alex Fores,F,25,Spain,18,0,1,0,0,,,2025-26
La Liga,Real Oviedo,28,Lamine Gueye,F,28,Senegal,0,0,0,0,0,,,2025-26
La Liga,Real Sociedad,1,Álex Remiro,G,31,Spain,0,,0,0,0,0,0,2026-27
La Liga,Real Sociedad,13,Unai Marrero,G,24,Spain,0,,0,0,0,0,0,2026-27
La Liga,Real Sociedad,32,Aitor Fraga,G,23,Spain,0,,0,0,0,0,0,2026-27
La Liga,Real Sociedad,41,Theo Folgado,G,21,Spain,0,,0,0,0,0,0,2026-27
La Liga,Real Sociedad,,Javi López,D,24,Spain,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,,Jon Pacheco,D,25,Spain,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,,Kazunari Kita,D,20,Japan,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,2,Jon Aramburu,D,23,Venezuela,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,3,Aihen Muñoz,D,28,Spain,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,5,Igor Zubeldia,D,29,Spain,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,20,Álvaro Odriozola,D,30,Spain,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,31,Jon Martín,D,20,Spain,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,33,Iñaki Rupérez,D,23,Spain,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,38,Luken Beitia,D,22,Spain,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,,Mikel Goti,M,24,Spain,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,4,Jon Gorrotxategi,M,23,Spain,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,8,Beñat Turrientes,M,24,Spain,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,12,Yangel Herrera,M,28,Venezuela,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,15,Pablo Marín,M,22,Spain,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,18,Carlos Soler,M,29,Spain,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,21,Arsen Zakharyan,M,23,Russia,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,23,Brais Méndez,M,29,Spain,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,24,Luka Sucic,M,23,Croatia,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,36,Alex Lebarbier,M,21,France,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,43,Tomás Carbonell,M,21,Spain,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,44,Lander Astiazarán,M,20,Spain,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,46,Ibai Aguirre,M,19,Spain,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,,Carlos Fernández,F,30,Spain,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,7,Ander Barrenetxea,F,24,Spain,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,9,Orri Óskarsson,F,21,Iceland,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,10,Mikel Oyarzabal,F,29,Spain,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,11,Gonçalo Guedes,F,29,Portugal,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,14,Takefusa Kubo,F,25,Japan,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,17,Sergio Gómez,F,25,Spain,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,19,Jon Karrikaburu,F,23,Spain,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,26,Daniel Díaz,F,20,Spain,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,34,Arkaitz Mariezkurrena,F,21,Spain,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,40,Alex Marchal,F,18,Spain,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,42,Gorka Carrera,F,21,Spain,0,0,0,0,0,,,2026-27
La Liga,Real Sociedad,47,Job Ochieng,F,23,Kenya,0,0,0,0,0,,,2026-27
La Liga,Sevilla,1,Odisseas Vlachodimos,G,32,Greece,33,,0,2,0,89,52,2025-26
La Liga,Sevilla,13,Ørjan Nyland,G,35,Norway,5,,0,1,0,11,8,2025-26
La Liga,Sevilla,31,Alberto Flores,G,22,Spain,0,,0,1,0,0,0,2025-26
La Liga,Sevilla,33,Rafael Romero,G,22,Spain,0,,0,0,0,0,0,2025-26
La Liga,Sevilla,40,Lorenzo Luchino,G,20,Argentina,0,,0,0,0,0,0,2025-26
La Liga,Sevilla,2,José Ángel Carmona,D,24,Spain,35,1,3,13,0,,,2025-26
La Liga,Sevilla,3,César Azpilicueta,D,36,Spain,17,0,1,4,0,,,2025-26
La Liga,Sevilla,4,Enrique Salas,D,24,Spain,26,2,0,1,0,,,2025-26
La Liga,Sevilla,5,Tanguy Nianzou,D,24,France,12,0,0,5,1,,,2025-26
La Liga,Sevilla,12,Gabriel Suazo,D,28,Chile,29,0,1,7,0,,,2025-26
La Liga,Sevilla,15,Fábio Cardoso,D,32,Portugal,4,0,0,0,0,,,2025-26
La Liga,Sevilla,22,Federico Gattoni,D,27,Argentina,1,0,0,0,0,,,2025-26
La Liga,Sevilla,23,Marcão,D,30,Brazil,13,0,0,2,1,,,2025-26
La Liga,Sevilla,32,Andrés Castrín,D,23,Spain,19,1,0,4,0,,,2025-26
La Liga,Sevilla,36,Oso,D,22,Spain,21,2,3,1,0,,,2025-26
La Liga,Sevilla,41,Iker Ortín,D,22,Spain,0,0,0,0,0,,,2025-26
La Liga,Sevilla,6,Nemanja Gudelj,M,34,Serbia,34,2,0,9,0,,,2025-26
La Liga,Sevilla,8,Joan Jordán,M,31,Spain,3,0,0,1,1,,,2025-26
La Liga,Sevilla,11,Rubén Vargas,M,27,Switzerland,24,3,6,2,0,,,2025-26
La Liga,Sevilla,16,Juanlu Sanchez,M,22,Spain,32,0,3,5,1,,,2025-26
La Liga,Sevilla,18,Lucien Agoumé,M,24,France,34,1,3,12,0,,,2025-26
La Liga,Sevilla,19,Batista Mendy,M,26,France,27,1,0,6,0,,,2025-26
La Liga,Sevilla,20,Djibril Sow,M,29,Switzerland,33,5,4,6,0,,,2025-26
La Liga,Sevilla,24,Adnan Januzaj,M,31,Belgium,12,0,0,1,0,,,2025-26
La Liga,Sevilla,28,Manu Bueno,M,21,Spain,8,0,0,2,0,,,2025-26
La Liga,Sevilla,38,Nico Guillén,M,18,Spain,0,0,0,0,0,,,2025-26
La Liga,Sevilla,39,Eduardo Altozano Agudo,M,19,Spain,0,0,0,0,0,,,2025-26
La Liga,Sevilla,7,Isaac Romero,F,26,Spain,29,4,0,4,1,,,2025-26
La Liga,Sevilla,9,Akor Adams,F,26,Nigeria,32,10,3,3,0,,,2025-26
La Liga,Sevilla,10,Alexis Sánchez,F,37,Chile,28,4,2,3,0,,,2025-26
La Liga,Sevilla,14,Peque Fernández,F,23,Spain,26,2,1,8,0,,,2025-26
La Liga,Sevilla,17,Neal Maupay,F,29,France,12,2,1,2,0,,,2025-26
La Liga,Sevilla,21,Chidera Ejuke,F,28,Nigeria,27,1,1,0,0,,,2025-26
La Liga,Sevilla,26,Alejandro Costa Quijano,F,23,Spain,0,0,0,0,0,,,2025-26
La Liga,Sevilla,29,Miguel Sierra,F,21,Spain,4,0,0,0,0,,,2025-26
La Liga,Villarreal,1,Luiz Júnior,G,25,Brazil,28,,0,3,0,73,30,2025-26
La Liga,Villarreal,13,Diego Conde,G,27,Spain,0,,0,0,0,0,0,2025-26
La Liga,Villarreal,25,Arnau Tenas,G,25,Spain,10,,0,0,0,30,16,2025-26
La Liga,Villarreal,31,Rubén Gómez,G,24,Spain,0,,0,0,0,0,0,2025-26
La Liga,Villarreal,2,Logan Costa,D,25,Cape Verde Islands,2,0,0,0,0,,,2025-26
La Liga,Villarreal,3,Alex Freeman,D,21,USA,9,0,0,0,0,,,2025-26
La Liga,Villarreal,4,Rafa Marín,D,24,Spain,23,1,0,1,0,,,2025-26
La Liga,Villarreal,5,Willy Kambwala,D,21,France,2,0,0,0,0,,,2025-26
La Liga,Villarreal,6,Pau Navarro,D,21,Spain,23,0,0,4,0,,,2025-26
La Liga,Villarreal,8,Juan Foyth,D,28,Argentina,13,0,0,2,0,,,2025-26
La Liga,Villarreal,15,Santiago Mouriño,D,24,Uruguay,28,1,2,9,1,,,2025-26
La Liga,Villarreal,23,Sergi Cardona,D,26,Spain,31,1,4,4,0,,,2025-26
La Liga,Villarreal,24,Alfonso Pedraza,D,30,Spain,27,1,3,8,0,,,2025-26
La Liga,Villarreal,27,Jean Ives Valou,D,20,Ivory Coast,0,0,0,0,0,,,2025-26
La Liga,Villarreal,29,Isma Sierra,D,23,Spain,0,0,0,0,0,,,2025-26
La Liga,Villarreal,30,Daniel Budesca,D,20,Spain,0,0,0,0,0,,,2025-26
La Liga,Villarreal,10,Dani Parejo,M,37,Spain,32,1,0,3,0,,,2025-26
La Liga,Villarreal,12,Renato Veiga,M,22,Portugal,32,0,0,5,1,,,2025-26
La Liga,Villarreal,14,Santi Comesaña,M,29,Spain,34,3,6,5,1,,,2025-26
La Liga,Villarreal,16,Thomas Partey,M,33,Ghana,25,0,0,1,0,,,2025-26
La Liga,Villarreal,18,Pape Gueye,M,27,Senegal,30,5,2,8,0,,,2025-26
La Liga,Villarreal,20,Alberto Moleiro,M,22,Spain,37,10,5,4,0,,,2025-26
La Liga,Villarreal,37,Carlos Macià,M,17,Spain,5,0,0,1,0,,,2025-26
La Liga,Villarreal,38,Alassane Diatta,M,21,Senegal,1,0,0,0,0,,,2025-26
La Liga,Villarreal,7,Gerard Moreno,F,34,Spain,22,10,0,0,0,,,2025-26
La Liga,Villarreal,9,Georges Mikautadze,F,25,Georgia,32,13,6,1,0,,,2025-26
La Liga,Villarreal,11,Alfonso González,F,27,Spain,20,2,0,0,0,,,2025-26
La Liga,Villarreal,17,Tajon Buchanan,F,27,Canada,34,7,1,8,0,,,2025-26
La Liga,Villarreal,19,Nicolas Pépé,F,31,Ivory Coast,36,8,8,4,0,,,2025-26
La Liga,Villarreal,21,Tani Oluwaseyi,F,26,Canada,27,2,2,1,0,,,2025-26
La Liga,Villarreal,22,Ayoze Pérez,F,32,Spain,25,5,4,4,0,,,2025-26
La Liga,Villarreal,28,Mahamoud Barry,F,20,Mali,0,0,0,0,0,,,2025-26
La Liga,Villarreal,32,Hugo López,F,19,Spain,2,0,0,0,0,,,2025-26
La Liga,Villarreal,33,Pau Cabanes,F,21,Spain,1,0,0,0,0,,,2025-26
La Liga,Villarreal,40,José Ángel Gaitán Diaz,F,19,Spain,0,0,0,0,0,,,2025-26
