League,Team,Number,Player,Position,Age,Nationality,Season_Apps,Season_Goals,Season_Assists,Season_YellowCards,Season_RedCards,Season_Saves,Season_GoalsConceded,Season_Label
Segunda División,Granada,,Stoichkov,F,32,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Granada,11,José Arnaiz,F,31,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Granada,,Kader Bamba,F,32,France,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Granada,19,Jorge Pascual Medina,F,23,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Granada,,Antoniu Roca,F,23,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Granada,26,Sergio Rodelas,F,21,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Granada,,Owen Mira Chukwuemeka,,,,0,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Granada,34,Iker Garcia,M,23,Spain,1,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Granada,35,Bohdan Isachenko,G,22,Ukraine,0,,0,0,0,0,0,2025-26 Spanish LALIGA 2
Segunda División,Granada,24,Loic Williams,D,24,Spain,35,0,0,5,1,,,2025-26 Spanish LALIGA 2
Segunda División,Granada,29,Seydou Fall,D,21,Mauritania,0,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Granada,36,Juanjo,D,19,Spain,5,0,0,2,0,,,2025-26 Spanish LALIGA 2
Segunda División,Las Palmas,13,Caro,G,32,Spain,2,,0,1,0,2,1,2025-26 Spanish LALIGA 2
Segunda División,Las Palmas,1,Dinko Horkas,G,27,Croatia,43,,0,1,1,108,41,2025-26 Spanish LALIGA 2
Segunda División,Las Palmas,35,Adri Suárez,G,21,Spain,0,,0,0,0,0,0,2025-26 Spanish LALIGA 2
Segunda División,Las Palmas,4,Álex Suárez,D,33,Spain,24,0,0,3,0,,,2025-26 Spanish LALIGA 2
Segunda División,Las Palmas,5,Enrique Clemente,D,27,Spain,40,5,1,10,0,,,2025-26 Spanish LALIGA 2
Segunda División,Las Palmas,2,Marvin,D,26,Spain,33,1,3,11,0,,,2025-26 Spanish LALIGA 2
Segunda División,Las Palmas,23,Cristian Gutiérrez,D,25,Spain,16,1,1,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Las Palmas,,Saliou Mandiang,D,23,Senegal,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Las Palmas,15,Juanma Herzog,D,22,Spain,19,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Las Palmas,,Andrés Rodríguez,D,24,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Las Palmas,27,Valentín Pezzolesi,D,19,Spain,5,0,0,0,1,,,2025-26 Spanish LALIGA 2
Segunda División,Las Palmas,,Sergio Ruiz,M,31,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Las Palmas,17,Viti,M,28,Spain,30,0,2,1,0,,,2025-26 Spanish LALIGA 2
Segunda División,Las Palmas,12,Enzo Loiodice,M,25,France,32,0,3,2,1,,,2025-26 Spanish LALIGA 2
Segunda División,Las Palmas,20,Kirian Rodríguez,M,30,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Las Palmas,14,Manu Fuster,M,28,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Las Palmas,22,Ale García,M,23,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Las Palmas,,Edward Cedeño,M,23,Panama,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Las Palmas,26,Iñaki González,M,21,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Las Palmas,,Aboubacar Bassinga,M,21,,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Las Palmas,7,Nicolas Benedetti,M,29,Colombia,5,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Leganés,,Raúl Fernández,G,38,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Leganés,1,Juan Soriano,G,28,Spain,42,,0,2,0,128,51,2025-26 Spanish LALIGA 2
Segunda División,Leganés,,Álvaro Abajas,G,23,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Leganés,6,Gonzalo Aguilar,D,24,Spain,33,0,0,9,0,,,2025-26 Spanish LALIGA 2
Segunda División,Leganés,5,Ignasi Miquel,D,33,Spain,29,0,0,7,0,,,2025-26 Spanish LALIGA 2
Segunda División,Leganés,7,Rubén Peña,D,35,Spain,23,1,2,3,0,,,2025-26 Spanish LALIGA 2
Segunda División,Leganés,,Álvaro Tejero,D,30,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Leganés,,Javi Hernández,D,28,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Leganés,15,Enric Franquesa,D,29,Spain,23,0,1,2,0,,,2025-26 Spanish LALIGA 2
Segunda División,Leganés,4,Ruben Pulido Peñas,D,25,Spain,4,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Leganés,22,Sebastián Figueredo,D,24,Uruguay,16,0,0,7,0,,,2025-26 Spanish LALIGA 2
Segunda División,Leganés,2,Marvel,D,23,Spain,36,0,1,12,1,,,2025-26 Spanish LALIGA 2
Segunda División,Leganés,16,Gonzalo Melero,M,32,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Leganés,9,Dani Rodríguez,M,38,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Leganés,24,Amadou Diawara,M,29,Guinea,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Leganés,,Miguel Atienza,M,27,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Leganés,,Zico Buurmeester,M,24,Netherlands,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Leganés,14,Roberto López,M,26,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Leganés,,Yassine Kechta,M,24,Morocco,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Leganés,13,Miguel San Román,G,29,Spain,0,,0,0,0,0,0,2025-26 Spanish LALIGA 2
Segunda División,Leganés,31,Javier Garrido,G,22,Spain,0,,0,0,0,0,0,2025-26 Spanish LALIGA 2
Segunda División,Leganés,42,Nico Lozano,G,19,Spain,0,,0,0,0,0,0,2025-26 Spanish LALIGA 2
Segunda División,Leganés,38,Djibril Gueye,F,29,Senegal,1,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Real Sociedad II,1,Aitor Fraga,G,23,Spain,31,,0,2,0,91,45,2025-26 Spanish LALIGA 2
Segunda División,Real Sociedad II,2,Iñaki Rupérez,D,23,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Real Sociedad II,4,Luken Beitia,D,22,Spain,27,1,1,3,0,,,2025-26 Spanish LALIGA 2
Segunda División,Real Sociedad II,3,Jon Balda,D,24,Spain,34,2,2,11,1,,,2025-26 Spanish LALIGA 2
Segunda División,Real Sociedad II,23,Unax Agote,D,23,Spain,27,0,0,4,0,,,2025-26 Spanish LALIGA 2
Segunda División,Real Sociedad II,27,Eneko Astigarraga,D,22,Spain,0,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Real Sociedad II,37,Iker Calderon,D,20,Spain,7,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Real Sociedad II,39,Unax Larrañaga,D,19,Spain,15,0,0,1,0,,,2025-26 Spanish LALIGA 2
Segunda División,Real Sociedad II,6,Alex Lebarbier,M,21,France,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Real Sociedad II,8,Mikel Rodriguez,M,24,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Real Sociedad II,21,Jon Eceizabarrena,M,21,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Real Sociedad II,29,Jon Garro,M,21,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Real Sociedad II,16,Gorka Gorosabel,M,20,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Real Sociedad II,17,Lander Astiazarán,M,20,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Real Sociedad II,14,Tomás Carbonell,M,21,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Real Sociedad II,26,Darío Ramírez,F,21,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Real Sociedad II,7,Daniel Díaz,F,20,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Real Sociedad II,9,Ekain Orobengoa,F,22,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Real Sociedad II,10,Arkaitz Mariezkurrena,F,21,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Real Sociedad II,19,Alex Marchal,F,18,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Real Sociedad II,45,Lander Olasagasti,G,22,Spain,0,,0,0,0,0,0,2025-26 Spanish LALIGA 2
Segunda División,Real Sociedad II,32,Theo Folgado,G,21,Spain,0,,0,0,0,0,0,2025-26 Spanish LALIGA 2
Segunda División,Real Sociedad II,35,Ákos Tompa,G,19,Hungary,0,,0,0,0,0,0,2025-26 Spanish LALIGA 2
Segunda División,Real Sociedad II,36,Anartz Segurola,D,20,Spain,0,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Real Sociedad II,42,Pello Arana,D,19,Spain,1,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Real Valladolid,1,Álvaro Aceves,G,22,Spain,11,,0,0,0,22,11,2025-26 Spanish LALIGA 2
Segunda División,Real Valladolid,18,Carlos Clerc,D,34,Spain,15,0,1,3,1,,,2025-26 Spanish LALIGA 2
Segunda División,Real Valladolid,,Clement Michelin,D,29,France,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Real Valladolid,15,Pablo Tomeo,D,26,Spain,36,1,1,8,1,,,2025-26 Spanish LALIGA 2
Segunda División,Real Valladolid,,Trilli,D,23,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Real Valladolid,5,Ramón Martínez,D,23,Spain,16,0,0,5,0,,,2025-26 Spanish LALIGA 2
Segunda División,Real Valladolid,3,Guillermo Bueno,D,23,Spain,19,0,1,2,0,,,2025-26 Spanish LALIGA 2
Segunda División,Real Valladolid,4,David Torres,D,23,Spain,37,1,0,6,0,,,2025-26 Spanish LALIGA 2
Segunda División,Real Valladolid,27,Iván Garriel,D,21,Spain,15,0,0,2,0,,,2025-26 Spanish LALIGA 2
Segunda División,Real Valladolid,23,Mohamed Jaouab,D,24,Morocco,7,1,0,2,0,,,2025-26 Spanish LALIGA 2
Segunda División,Real Valladolid,,Koke,D,21,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Real Valladolid,21,Julien Ponceau,M,25,France,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Real Valladolid,24,Stanko Juric,M,29,Croatia,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Real Valladolid,8,Victor Meseguer,M,27,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Real Valladolid,6,Mathis Lachuer,M,25,France,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Real Valladolid,,Thiago Ojeda,M,23,Argentina,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Real Valladolid,,Daniel Pérez,M,20,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Real Valladolid,,Víctor Fernández,M,18,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Real Valladolid,12,Ibrahim Alani,M,19,Nigeria,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Real Valladolid,11,Amath Ndiaye,F,30,Senegal,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Real Valladolid,26,Álvaro De Pablo,G,23,Spain,0,,0,0,0,0,0,2025-26 Spanish LALIGA 2
Segunda División,Real Valladolid,30,Hugo San Modesto,D,20,Spain,9,0,1,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Real Valladolid,35,Alejandro Galdeano,D,18,Spain,1,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Real Valladolid,34,José Luis Aranda,D,20,Spain,0,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Sporting Gijón,35,Gerard Moreno,F,34,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Sporting Gijón,1,Rubén Yáñez,G,32,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Sporting Gijón,,Egoitz Arana,G,24,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Sporting Gijón,3,Pablo García,D,26,Spain,27,1,0,3,0,,,2025-26 Spanish LALIGA 2
Segunda División,Sporting Gijón,34,Alex Diego,D,18,Spain,0,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Sporting Gijón,15,Pablo Vázquez,D,31,Spain,37,4,1,7,0,,,2025-26 Spanish LALIGA 2
Segunda División,Sporting Gijón,,Jorge,D,29,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Sporting Gijón,,Emanuel Gularte,D,28,Uruguay,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Sporting Gijón,2,Guillermo Rosas,D,26,Spain,40,2,7,5,1,,,2025-26 Spanish LALIGA 2
Segunda División,Sporting Gijón,,Yann Kembo,D,24,France,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Sporting Gijón,5,Diego Sanchez,D,23,Spain,38,0,2,5,0,,,2025-26 Spanish LALIGA 2
Segunda División,Sporting Gijón,,Aimar Duñabeitia,D,23,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Sporting Gijón,33,Carlos Hernandez,D,21,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Sporting Gijón,21,Mamadou Loum,M,29,Senegal,5,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Sporting Gijón,14,Àlex Corredera,M,30,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Sporting Gijón,10,César Gelabert,M,25,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Sporting Gijón,7,Gaspar Campos,M,26,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Sporting Gijón,6,Ignacio Martín,M,24,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Sporting Gijón,36,Manu Rodríguez,M,20,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Sporting Gijón,19,Juan Otero,F,31,Colombia,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Sporting Gijón,39,Mario Ordóñez,G,20,Spain,0,,0,0,0,0,0,2025-26 Spanish LALIGA 2
Segunda División,Sporting Gijón,30,Iker Venteo,G,23,Spain,0,,0,0,0,0,0,2025-26 Spanish LALIGA 2
Segunda División,Sporting Gijón,40,Guillermo Iglesias,G,20,Spain,0,,0,0,0,0,0,2025-26 Spanish LALIGA 2
Segunda División,Sporting Gijón,4,Lucas Perrin,D,27,France,24,2,0,7,0,,,2025-26 Spanish LALIGA 2
Segunda División,Sporting Gijón,28,Pierre Mbemba,D,22,Congo,3,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Sporting Gijón,26,Iker Martínez,D,21,Spain,0,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Tenerife,30,Sergio Padilla,G,21,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Tenerife,1,Dani Martín,D,29,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Tenerife,,Alejandro Padilla,D,25,USA,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Tenerife,13,Gabriel Lozano,G,22,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Tenerife,21,Marc Mateu,D,36,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Tenerife,22,Álvaro González,D,36,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Tenerife,24,Facundo Aguero,D,31,Argentina,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Tenerife,12,Anthony Landázuri,D,29,Ecuador,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Tenerife,2,David Rodríguez Ramos,D,26,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Tenerife,3,Ander Zoilo,D,26,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Tenerife,,Antal Yaakobishvili,D,22,Hungary,3,0,0,1,0,,,2025-26 Spanish LALIGA 2
Segunda División,Tenerife,19,César Álvarez,D,23,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Tenerife,32,Guillem Trilla,D,23,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Tenerife,16,Aitor Sanz,M,41,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Tenerife,8,Javi Pérez,M,30,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Tenerife,6,Juanjo,M,26,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Tenerife,11,Maikel Mesa,M,35,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Tenerife,,Javier Alonso,M,27,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Tenerife,5,Josep Calavera,M,26,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Racing Santander,35,Laro Gómez,G,19,Spain,1,,0,0,0,0,1,2025-26 Spanish LALIGA 2
Segunda División,Racing Santander,13,Simon Eriksson,G,20,Sweden,6,,0,0,0,10,6,2025-26 Spanish LALIGA 2
Segunda División,Racing Santander,31,Álvaro Jiménez,G,23,Spain,0,,0,0,0,0,0,2025-26 Spanish LALIGA 2
Segunda División,Racing Santander,5,Javier Castro,D,25,Spain,32,2,1,3,0,,,2025-26 Spanish LALIGA 2
Segunda División,Racing Santander,32,Jorge Salinas,D,19,Spain,33,0,7,9,1,,,2025-26 Spanish LALIGA 2
Segunda División,Racing Santander,4,Manu,D,28,Spain,25,1,2,2,0,,,2025-26 Spanish LALIGA 2
Segunda División,Racing Santander,2,Alvaro Mantilla,D,26,Spain,29,2,2,13,1,,,2025-26 Spanish LALIGA 2
Segunda División,Racing Santander,3,Mario García,D,22,Spain,21,0,1,2,1,,,2025-26 Spanish LALIGA 2
Segunda División,Racing Santander,37,Aitor Crespo,D,20,Spain,0,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Racing Santander,46,Carlos Sánchez,D,21,Spain,0,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Racing Santander,44,Diego Fuentes,M,28,Chile,6,0,1,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Racing Santander,6,Íñigo Sainz,M,28,Spain,20,0,0,1,0,,,2025-26 Spanish LALIGA 2
Segunda División,Deportivo La Coruña,25,Álvaro Fernández,G,28,Spain,22,,0,2,0,49,21,2025-26 Spanish LALIGA 2
Segunda División,Deportivo La Coruña,1,Germán Parreño,G,33,Spain,20,,0,1,0,62,23,2025-26 Spanish LALIGA 2
Segunda División,Deportivo La Coruña,13,Eric Puerto,G,23,Spain,0,,0,0,0,0,0,2025-26 Spanish LALIGA 2
Segunda División,Deportivo La Coruña,26,Hugo Ríos,G,22,Spain,0,,0,0,0,0,0,2025-26 Spanish LALIGA 2
Segunda División,Deportivo La Coruña,23,Ximo Navarro,D,36,Spain,24,0,0,4,0,,,2025-26 Spanish LALIGA 2
Segunda División,Deportivo La Coruña,15,Miguel Loureiro,D,29,Spain,38,0,0,8,0,,,2025-26 Spanish LALIGA 2
Segunda División,Deportivo La Coruña,12,Giacomo Quagliata,D,26,Italy,38,2,1,9,0,,,2025-26 Spanish LALIGA 2
Segunda División,Deportivo La Coruña,3,Arnau Comas,D,26,Spain,24,0,0,7,0,,,2025-26 Spanish LALIGA 2
Segunda División,Deportivo La Coruña,4,Lucas Noubi,D,21,Belgium,28,1,0,5,1,,,2025-26 Spanish LALIGA 2
Segunda División,Deportivo La Coruña,5,Dani Barcia,D,23,Spain,25,2,1,8,0,,,2025-26 Spanish LALIGA 2
Segunda División,Deportivo La Coruña,36,Iker Vidal,D,21,Spain,0,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Deportivo La Coruña,29,Pablo García,D,18,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Deportivo La Coruña,27,Samu Fernández,D,19,Spain,1,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Real Zaragoza,40,Carlos Calavia,G,23,Spain,0,,0,0,0,0,0,2025-26 Spanish LALIGA 2
Segunda División,Real Zaragoza,45,Sergio Berrar,G,20,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Real Zaragoza,4,Pablo Insua,D,32,Spain,31,0,0,13,1,,,2025-26 Spanish LALIGA 2
Segunda División,Real Zaragoza,15,Carlos Pomares,D,33,Spain,17,0,0,5,1,,,2025-26 Spanish LALIGA 2
Segunda División,Real Zaragoza,18,Jawad El Yamiq,D,34,Morocco,12,1,0,4,1,,,2025-26 Spanish LALIGA 2
Segunda División,Real Zaragoza,5,Alberto Rodríguez,D,28,Spain,12,1,0,6,0,,,2025-26 Spanish LALIGA 2
Segunda División,Real Zaragoza,20,Martín Aguirregabiria,D,30,Spain,25,1,2,6,0,,,2025-26 Spanish LALIGA 2
Segunda División,Real Zaragoza,16,Aleksandar Radovanovic,D,32,Serbia,23,0,0,5,1,,,2025-26 Spanish LALIGA 2
Segunda División,Real Zaragoza,21,Valery Fernández,D,26,Spain,18,0,0,1,0,,,2025-26 Spanish LALIGA 2
Segunda División,Real Zaragoza,32,Hugo Barrachina,D,19,Spain,2,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Real Zaragoza,30,Jaime Sánchez Rubio,D,20,Spain,0,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Real Zaragoza,36,Ale Gomes,D,18,Spain,13,0,0,5,0,,,2025-26 Spanish LALIGA 2
Segunda División,Real Zaragoza,10,Raúl Guti,M,29,Spain,26,0,1,5,0,,,2025-26 Spanish LALIGA 2
Segunda División,Mirandés,13,Juan Palomares,G,26,Spain,26,,0,5,1,85,39,2025-26 Spanish LALIGA 2
Segunda División,Mirandés,31,Alejandro González Gorrin,G,23,Spain,0,,0,0,0,0,0,2025-26 Spanish LALIGA 2
Segunda División,Mirandés,1,Igor Nikic,G,25,Montenegro,17,,0,1,0,57,30,2025-26 Spanish LALIGA 2
Segunda División,Mirandés,21,Sergio Postigo,D,37,Spain,8,0,0,1,0,,,2025-26 Spanish LALIGA 2
Segunda División,Mirandés,47,Abdoulaye Maiga,D,19,Spain,0,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Mirandés,3,Fernando Medrano Gastanaga,D,26,Spain,33,2,3,8,1,,,2025-26 Spanish LALIGA 2
Segunda División,Mirandés,22,Juan Gutiérrez,D,26,Spain,39,0,1,13,1,,,2025-26 Spanish LALIGA 2
Segunda División,Mirandés,36,Hodei Alutiz,D,23,Spain,0,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Mirandés,43,Eduard Coniac,D,20,Spain,0,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Mirandés,37,Ángel Chans,D,23,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Mirandés,11,Mickael Malsa,M,30,Martinique,3,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Mirandés,35,Hugo Zárate,M,22,Spain,0,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Mirandés,38,Garci,M,24,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Cultural Leonesa,4,Rodrigo Suárez,D,23,Spain,33,0,0,6,0,,,2025-26 Spanish LALIGA 2
Segunda División,Cultural Leonesa,17,Iván Calero,D,31,Spain,35,3,5,3,2,,,2025-26 Spanish LALIGA 2
Segunda División,Cultural Leonesa,37,Carlos Luengo,D,22,Spain,0,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Cultural Leonesa,14,Bicho,M,30,Spain,34,1,3,4,0,,,2025-26 Spanish LALIGA 2
Segunda División,Cultural Leonesa,6,Sergio Maestre,M,35,Spain,22,1,0,6,0,,,2025-26 Spanish LALIGA 2
Segunda División,Cultural Leonesa,8,Yayo,M,21,Spain,14,0,0,3,0,,,2025-26 Spanish LALIGA 2
Segunda División,Cultural Leonesa,31,Nico Toca,M,23,Spain,1,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Cultural Leonesa,38,Sergio Cuello,M,20,Spain,0,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Cultural Leonesa,30,Marcos De La Riva,M,20,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Cultural Leonesa,29,Alvaro Diez,F,21,Spain,0,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Cultural Leonesa,34,Juan Sánchez,F,22,Spain,0,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Cultural Leonesa,39,Alejandro Morante,F,20,Spain,3,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Huesca,40,Jaime García,G,20,Spain,,,,,,,,2025-26 Spanish LALIGA 2
Segunda División,Huesca,1,Juan Pérez,G,30,Spain,0,,0,0,0,0,0,2025-26 Spanish LALIGA 2
Segunda División,Huesca,4,Alvaro Carrillo,D,24,Spain,33,3,3,4,1,,,2025-26 Spanish LALIGA 2
Segunda División,Huesca,5,Iñigo,D,31,Spain,34,0,1,8,0,,,2025-26 Spanish LALIGA 2
Segunda División,Huesca,12,Joaquín,D,30,Spain,2,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Huesca,17,Julio Alonso,D,27,Spain,30,0,0,8,1,,,2025-26 Spanish LALIGA 2
Segunda División,Huesca,2,José Antonio Abad,D,29,Spain,27,0,1,3,0,,,2025-26 Spanish LALIGA 2
Segunda División,Huesca,8,Jordi Martín,D,25,Spain,18,0,1,5,0,,,2025-26 Spanish LALIGA 2
Segunda División,Huesca,3,Rodrigo Abajas,D,23,Spain,21,0,0,4,0,,,2025-26 Spanish LALIGA 2
Segunda División,Huesca,34,Marc Aznar,D,20,Spain,1,0,0,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Huesca,16,Jesús Álvarez,M,26,Spain,36,0,0,7,1,,,2025-26 Spanish LALIGA 2
Segunda División,Huesca,23,Oscar Sielva,M,34,Spain,36,7,5,9,0,,,2025-26 Spanish LALIGA 2
Segunda División,Huesca,10,Jaime Seoane,M,29,Spain,12,0,2,2,0,,,2025-26 Spanish LALIGA 2
Segunda División,Málaga,1,Alfonso Herrero,G,32,Spain,46,,0,1,0,147,54,2025-26 Spanish LALIGA 2
Segunda División,Málaga,13,Carlos López,G,21,Spain,0,,0,0,0,0,0,2025-26 Spanish LALIGA 2
Segunda División,Málaga,30,Andres Cespedes,G,22,Spain,0,,0,0,0,0,0,2025-26 Spanish LALIGA 2
Segunda División,Málaga,4,Einar Galilea,D,32,Spain,25,2,0,5,1,,,2025-26 Spanish LALIGA 2
Segunda División,Málaga,,Álex Pastor,D,26,Spain,2,0,0,1,0,,,2025-26 Spanish LALIGA 2
Segunda División,Málaga,18,Dani Sánchez,D,26,Spain,15,0,1,0,0,,,2025-26 Spanish LALIGA 2
Segunda División,Málaga,36,Ángel Recio,D,23,Spain,9,0,0,1,0,,,2025-26 Spanish LALIGA 2
Segunda División,Málaga,3,Carlos Puga,D,25,Spain,35,0,1,9,0,,,2025-26 Spanish LALIGA 2
