League,Team,Number,Player,Position,Age,Nationality,Season_Apps,Season_Goals,Season_Assists,Season_YellowCards,Season_RedCards,Season_Saves,Season_GoalsConceded,Season_Label
Saudi Pro League,Al Khaleej,39,Saeed Al Hamsal,D,30,Saudi Arabia,28,0,1,7,0,,,2025-26
Saudi Pro League,Al Khaleej,28,Hamad Al Jayzani,D,33,,,,,,,,,2025-26
Saudi Pro League,Al Khaleej,,Ali Al Shaafi,D,24,,,,,,,,,2025-26
Saudi Pro League,Al Khaleej,26,Raed Firas Al Shanqiti,D,20,,,,,,,,,2025-26
Saudi Pro League,Al Khaleej,,Miguel Silva,M,29,,,,,,,,,2025-26
Saudi Pro League,Al Khaleej,,Omar Mascarell,M,33,,,,,,,,,2025-26
Saudi Pro League,Al Khaleej,,Angelo Fulgini,M,29,,,,,,,,,2025-26
Saudi Pro League,Al Khaleej,16,Bader Munshi,M,27,,,,,,,,,2025-26
Saudi Pro League,Al Khaleej,12,Majed Kanabah,M,33,,,,,,,,,2025-26
Saudi Pro League,Al Khaleej,,Nawaf Al Saadi,M,25,,,,,,,,,2025-26
Saudi Pro League,Al Khaleej,19,Mohammed Al Abdullah,M,24,,,,,,,,,2025-26
Saudi Pro League,Al Khaleej,,Faisal Al-Bakr,M,21,,,,,,,,,2025-26
Saudi Pro League,Al Khaleej,,Mohammed Al Saedi,M,20,,,,,,,,,2025-26
Saudi Pro League,Al Khaleej,24,Ali Abdoulraouf Alabdrabalnabi,M,22,,,,,,,,,2025-26
Saudi Pro League,Al Khaleej,8,Abdoulie Mboge,M,22,,,,,,,,,2025-26
Saudi Pro League,Al Kholood,48,Muhannad Al Yahya,G,21,Saudi Arabia,0,,0,0,0,0,0,2025-26
Saudi Pro League,Al Kholood,34,Fares Bandar Al Zahrani,G,,Saudi Arabia,0,,0,0,0,0,0,2025-26
Saudi Pro League,Al Kholood,38,Shaquille Pinas,D,28,Suriname,30,1,2,2,0,,,2025-26
Saudi Pro League,Al Kholood,3,Edgaras Utkus,D,26,Lithuania,16,1,0,1,0,,,2025-26
Saudi Pro League,Al Kholood,21,Rashid Al Mutairi,D,23,Saudi Arabia,0,0,0,0,0,,,2025-26
Saudi Pro League,Al Kholood,7,Sultan Al-Shehri,D,31,Saudi Arabia,29,0,0,2,0,,,2025-26
Saudi Pro League,Al Kholood,,Abdulrahman Al Obaid,D,22,,,,,,,,,2025-26
Saudi Pro League,Al Kholood,25,Mansour Camara,D,18,,,,,,,,,2025-26
Saudi Pro League,Al Kholood,6,John Buckley,M,26,,,,,,,,,2025-26
Saudi Pro League,Al Kholood,39,Abdulrahman Al-Dossari,M,28,,,,,,,,,2025-26
Saudi Pro League,Al Kholood,,Seydouba Cissé,M,25,,,,,,,,,2025-26
Saudi Pro League,Al Kholood,10,Iker Kortajarena,M,26,,,,,,,,,2025-26
Saudi Pro League,Al Kholood,,Nawaf Al Shuwaier,M,35,,,,,,,,,2025-26
Saudi Pro League,Al Kholood,70,Muhammad Sawan,M,25,,,,,,,,,2025-26
Saudi Pro League,Al Kholood,90,Anas Al Otaibi,M,20,,,,,,,,,2025-26
Saudi Pro League,Al Kholood,,Mohammed Al Rashdi,M,24,,,,,,,,,2025-26
Saudi Pro League,Al Kholood,14,Ibrahem Barabaa,M,20,,,,,,,,,2025-26
Saudi Pro League,Al Kholood,22,Salman Al Mosawa,M,20,,,,,,,,,2025-26
Saudi Pro League,Al Kholood,24,Adi,M,21,,,,,,,,,2025-26
Saudi Pro League,Al Kholood,55,Yousef Al Honaifesh,M,20,,,,,,,,,2025-26
Saudi Pro League,Al Kholood,52,Rakan Jaman,M,20,,,,,,,,,2025-26
Saudi Pro League,Al Kholood,17,Adam Berry,F,20,,,,,,,,,2025-26
Saudi Pro League,Al Kholood,18,Ramiro Enrique,F,25,,,,,,,,,2025-26
Saudi Pro League,Al Kholood,46,Abdulaziz Al-Aliwa,F,22,,,,,,,,,2025-26
Saudi Pro League,Al Kholood,15,Ramzi Solan,F,28,,,,,,,,,2025-26
Saudi Pro League,Al Nassr,1,Nawaf Al-Aqidi,G,26,Saudi Arabia,11,,1,0,1,25,12,2025-26
Saudi Pro League,Al Nassr,24,Bento,G,27,Brazil,21,,0,0,0,33,13,2025-26
Saudi Pro League,Al Nassr,36,Raghid Al-Najjar,G,29,Saudi Arabia,2,,0,0,0,2,1,2025-26
Saudi Pro League,Al Nassr,53,Abdulrahman Al Otaibi,G,18,Saudi Arabia,0,,0,0,0,0,0,2025-26
Saudi Pro League,Al Nassr,61,Mubarak Al Buainain,G,20,Saudi Arabia,1,,0,0,0,0,2,2025-26
Saudi Pro League,Al Nassr,2,Sultan Al-Ghannam,D,32,Saudi Arabia,32,0,1,3,0,,,2025-26
Saudi Pro League,Al Nassr,3,Mohamed Simakan,D,26,France,28,3,0,3,0,,,2025-26
Saudi Pro League,Al Nassr,4,Nader Al Sharari,D,30,Saudi Arabia,9,0,0,0,0,,,2025-26
Saudi Pro League,Al Nassr,5,Abdulelah Al-Amri,D,29,Saudi Arabia,25,2,2,3,0,,,2025-26
Saudi Pro League,Al Nassr,12,Nawaf Boushal,D,26,Saudi Arabia,32,0,6,3,1,,,2025-26
Saudi Pro League,Al Nassr,26,Iñigo Martínez,D,35,Spain,31,3,0,6,0,,,2025-26
Saudi Pro League,Al Nassr,70,Awad Aman,D,21,Saudi Arabia,0,0,0,0,0,,,2025-26
Saudi Pro League,Al Nassr,83,Salem Al Najdi,D,23,Saudi Arabia,12,0,1,1,0,,,2025-26
Saudi Pro League,Al Nassr,96,Saad Al Nasser,D,25,Saudi Arabia,17,0,0,2,0,,,2025-26
Saudi Pro League,Al Nassr,8,Hayder Abdulkareem,M,21,Iraq,1,0,0,0,0,,,2025-26
Saudi Pro League,Al Nassr,11,Marcelo Brozovic,M,33,Croatia,29,0,4,7,0,,,2025-26
Saudi Pro League,Al Nassr,14,Sami Al-Najei,M,29,Saudi Arabia,,,,,,,,2025-26
Saudi Pro League,Al Nassr,17,Abdullah Al-Khaibari,M,29,Saudi Arabia,32,0,1,5,0,,,2025-26
Saudi Pro League,Al Nassr,18,Abdulmalik Al Jaber,M,22,Saudi Arabia,0,0,0,0,0,,,2025-26
Saudi Pro League,Al Nassr,19,Ali Al-Hassan,M,29,Saudi Arabia,23,0,0,4,0,,,2025-26
Saudi Pro League,Al Nassr,23,Aiman Yahya,M,25,Saudi Arabia,27,2,2,7,0,,,2025-26
Saudi Pro League,Al Nassr,56,Rakan Khalid Al Ghamdi,M,20,Saudi Arabia,0,0,0,0,0,,,2025-26
Saudi Pro League,Al Nassr,88,Bassam Abdullah B. Hazazi,M,21,Saudi Arabia,,,,,,,,2025-26
Saudi Pro League,Al Nassr,7,Cristiano Ronaldo,F,41,Portugal,30,28,2,2,0,,,2025-26
Saudi Pro League,Al Nassr,9,Abdullah Al-Hamdan,F,26,Saudi Arabia,25,3,1,0,0,,,2025-26
Saudi Pro League,Al Nassr,10,Sadio Mané,F,34,Senegal,25,10,6,6,0,,,2025-26
Saudi Pro League,Al Nassr,16,Mohammed Maran,F,25,Saudi Arabia,3,0,0,0,0,,,2025-26
Saudi Pro League,Al Nassr,20,Ângelo Gabriel,F,21,Brazil,25,4,6,4,0,,,2025-26
Saudi Pro League,Al Nassr,21,Kingsley Coman,F,30,France,30,10,11,3,0,,,2025-26
Saudi Pro League,Al Nassr,29,Abdulrahman Ghareeb,F,29,Saudi Arabia,23,2,2,3,0,,,2025-26
Saudi Pro League,Al Nassr,40,Youssef Mohammed Al Tahan,F,20,Saudi Arabia,,,,,,,,2025-26
Saudi Pro League,Al Nassr,54,Faris Salem,F,18,Saudi Arabia,,,,,,,,2025-26
Saudi Pro League,Al Nassr,58,Abdulrahman Mohammed Sufyani,F,18,Saudi Arabia,,,,,,,,2025-26
Saudi Pro League,Al Nassr,60,Saad Hussain Haqawi,F,20,Saudi Arabia,0,0,0,0,0,,,2025-26
Saudi Pro League,Al Nassr,79,João Félix,F,26,Portugal,33,20,13,7,0,,,2025-26
Saudi Pro League,Al Riyadh,22,Abdurahman Al Shammeri,G,26,Saudi Arabia,0,,0,0,0,0,0,2025-26
Saudi Pro League,Al Riyadh,28,Jan Petek,G,20,Slovenia,0,,0,0,0,0,0,2025-26
Saudi Pro League,Al Riyadh,82,Milan Borjan,G,38,Canada,34,,0,1,0,110,63,2025-26
Saudi Pro League,Al Riyadh,97,Emad Fidaa,G,29,Saudi Arabia,0,,0,0,0,0,0,2025-26
Saudi Pro League,Al Riyadh,4,Sergio González,D,34,Spain,19,1,0,1,0,,,2025-26
Saudi Pro League,Al Riyadh,5,Yoann Barbet,D,33,France,32,2,1,3,0,,,2025-26
Saudi Pro League,Al Riyadh,7,Osama Zaid Abdulaziz Al Bowardi,D,27,Saudi Arabia,28,0,1,2,0,,,2025-26
Saudi Pro League,Al Riyadh,12,Sulaiman Hazazi,D,23,Saudi Arabia,24,0,1,0,0,,,2025-26
Saudi Pro League,Al Riyadh,13,Ahmed Khatir,D,21,Morocco,1,0,0,1,0,,,2025-26
Saudi Pro League,Al Riyadh,17,Abdullah Hassuna,D,29,Saudi Arabia,9,0,0,1,0,,,2025-26
Saudi Pro League,Al Riyadh,21,Abdulaziz Al Asbahi,D,21,Saudi Arabia,,,,,,,,2025-26
Saudi Pro League,Al Riyadh,23,Mohammed Alkhaibari,D,24,Saudi Arabia,27,0,0,7,1,,,2025-26
Saudi Pro League,Al Riyadh,33,Ammar Al Harfi,D,25,Saudi Arabia,23,0,1,4,0,,,2025-26
Saudi Pro League,Al Riyadh,35,Ahmed Al Siyahi,D,21,Saudi Arabia,19,0,0,1,0,,,2025-26
Saudi Pro League,Al Riyadh,44,Saud Al Tumbukti,D,21,Saudi Arabia,3,0,0,0,0,,,2025-26
Saudi Pro League,Al Riyadh,45,Essam Bahri,D,21,Saudi Arabia,7,0,1,0,0,,,2025-26
Saudi Pro League,Al Riyadh,80,Abdulelah Al Khaibari,D,29,Saudi Arabia,17,0,0,5,0,,,2025-26
Saudi Pro League,Al Riyadh,87,Marzouq Tambakti,D,23,Saudi Arabia,14,0,0,3,1,,,2025-26
Saudi Pro League,Al Riyadh,14,Talal Riyadh Al Shubili,M,21,Saudi Arabia,4,0,0,0,0,,,2025-26
Saudi Pro League,Al Riyadh,16,Muhammad Sahlouli,M,21,Saudi Arabia,10,0,0,2,0,,,2025-26
Saudi Pro League,Al Riyadh,18,Khaled Ali,M,22,United Arab Emirates,6,0,0,0,0,,,2025-26
Saudi Pro League,Al Riyadh,20,Tozé,M,33,Portugal,33,9,5,2,1,,,2025-26
Saudi Pro League,Al Riyadh,27,Victor Lekhal,M,32,Algeria,15,0,1,2,0,,,2025-26
Saudi Pro League,Al Riyadh,29,Salman Matar,M,20,Saudi Arabia,,,,,,,,2025-26
Saudi Pro League,Al Riyadh,88,Yahya Alshehri,M,36,Saudi Arabia,15,0,2,0,0,,,2025-26
Saudi Pro League,Al Riyadh,94,Faisal Al Subhi,M,27,Saudi Arabia,3,0,0,1,0,,,2025-26
Saudi Pro League,Al Riyadh,9,Mamadou Sylla,F,32,Senegal,30,10,1,3,0,,,2025-26
Saudi Pro League,Al Riyadh,10,Teddy Okou,F,28,France,32,1,8,7,0,,,2025-26
Saudi Pro League,Al Riyadh,11,Khalil Al-Absi,F,25,Saudi Arabia,23,1,0,1,0,,,2025-26
Saudi Pro League,Al Riyadh,15,Nasser Al Bishi,F,24,Saudi Arabia,6,0,0,0,0,,,2025-26
Saudi Pro League,Al Riyadh,32,Luca Ramirez,F,20,Argentina,4,0,0,0,0,,,2025-26
Saudi Pro League,Al Riyadh,77,Leandro Antunes,F,28,Portugal,15,7,0,2,0,,,2025-26
Saudi Pro League,Al Riyadh,98,Enes Sali,F,20,Romania,13,0,1,2,0,,,2025-26
Saudi Pro League,Al Riyadh,99,Sultan Ali Harun,F,20,Saudi Arabia,18,2,0,4,0,,,2025-26
Saudi Pro League,Al Okhdood,1,Rakan Najjar,G,31,Saudi Arabia,7,,0,0,0,27,9,2025-26
Saudi Pro League,Al Okhdood,26,Hatem Aljuhani,G,29,Saudi Arabia,0,,0,0,0,0,0,2025-26
Saudi Pro League,Al Okhdood,92,Saad Al Qarni,G,24,Saudi Arabia,0,,0,0,0,0,0,2025-26
Saudi Pro League,Al Okhdood,94,Samuel Portugal,G,32,Brazil,27,,0,0,0,110,61,2025-26
Saudi Pro League,Al Okhdood,4,Saeed Al-Rabiei,D,32,Saudi Arabia,19,4,1,8,0,,,2025-26
Saudi Pro League,Al Okhdood,8,Hussain Al Zabdani,D,31,Saudi Arabia,12,0,0,1,1,,,2025-26
Saudi Pro League,Al Okhdood,15,Naif Asiri,D,25,Saudi Arabia,18,1,0,6,2,,,2025-26
Saudi Pro League,Al Okhdood,21,Mohammed Abu Abd,D,24,Saudi Arabia,25,0,0,1,1,,,2025-26
Saudi Pro League,Al Okhdood,22,Koray Günter,D,31,Germany,28,1,1,2,0,,,2025-26
Saudi Pro League,Al Okhdood,42,Muath Muath,D,24,Saudi Arabia,17,0,1,6,0,,,2025-26
Saudi Pro League,Al Okhdood,87,Ahmed Ghassan,D,23,Saudi Arabia,15,1,0,3,0,,,2025-26
Saudi Pro League,Al Okhdood,98,Mohanad Al Qaydhi,D,28,Saudi Arabia,18,0,0,1,0,,,2025-26
Saudi Pro League,Al Okhdood,5,Yvan Neyou,M,29,Cameroon,7,0,0,1,0,,,2025-26
Saudi Pro League,Al Okhdood,10,Mohammed Al Jahif,M,27,Saudi Arabia,14,0,0,1,0,,,2025-26
Saudi Pro League,Al Okhdood,11,Burak Ince,M,22,Türkiye,25,1,0,0,0,,,2025-26
Saudi Pro League,Al Okhdood,12,Abdulaziz Al Hatila,M,28,Saudi Arabia,31,4,1,1,0,,,2025-26
Saudi Pro League,Al Okhdood,17,Gökhan Gül,M,27,Germany,33,1,3,4,0,,,2025-26
Saudi Pro League,Al Okhdood,18,Juan Pedroza,M,27,Colombia,30,3,1,8,1,,,2025-26
Saudi Pro League,Al Okhdood,19,Saud Salem,M,20,Saudi Arabia,5,0,0,0,0,,,2025-26
Saudi Pro League,Al Okhdood,20,Saleh Al-Harthi,M,30,Saudi Arabia,16,0,0,3,0,,,2025-26
Saudi Pro League,Al Okhdood,23,Mohammed Al Qahtani,M,18,Saudi Arabia,1,0,0,0,0,,,2025-26
Saudi Pro League,Al Okhdood,55,Mateo Borrell,M,19,Argentina,17,0,1,4,0,,,2025-26
Saudi Pro League,Al Okhdood,77,Saif Balhareth,M,20,Saudi Arabia,0,0,0,0,0,,,2025-26
Saudi Pro League,Al Okhdood,88,Ibrahim Ashi,M,22,Saudi Arabia,9,0,0,2,1,,,2025-26
Saudi Pro League,Al Okhdood,96,Ahmed Majrashi,M,21,Saudi Arabia,1,0,0,0,0,,,2025-26
Saudi Pro League,Al Okhdood,7,Khaled Narey,F,31,Togo,22,4,3,1,0,,,2025-26
Saudi Pro League,Al Okhdood,13,Christian Bassogog,F,30,Cameroon,29,4,6,1,0,,,2025-26
Saudi Pro League,Al Okhdood,14,Saleh Al Abbas,F,31,Saudi Arabia,20,1,1,2,1,,,2025-26
Saudi Pro League,Al Okhdood,93,Tokmac Nguen,F,32,Norway,13,1,0,1,1,,,2025-26
Saudi Pro League,Al Okhdood,99,Khaled Al-Lazam,F,27,Saudi Arabia,15,0,1,3,0,,,2025-26
Saudi Pro League,Al Taawoun,1,Mailson,G,29,Brazil,33,,0,1,0,94,41,2025-26
Saudi Pro League,Al Taawoun,13,Abdulquddus Atiah,G,29,Saudi Arabia,1,,0,0,0,5,5,2025-26
Saudi Pro League,Al Taawoun,25,Abdulrahman Alsenaid,G,19,Saudi Arabia,0,,0,0,0,0,0,2025-26
Saudi Pro League,Al Taawoun,2,Meshal Alaeli,D,22,Saudi Arabia,12,0,0,5,0,,,2025-26
Saudi Pro League,Al Taawoun,3,Andrei Girotto,D,34,Brazil,22,2,0,7,0,,,2025-26
Saudi Pro League,Al Taawoun,24,Moustapha Sémbène,D,20,Senegal,4,0,0,2,0,,,2025-26
Saudi Pro League,Al Taawoun,26,Ibrahim Alshuayl,D,31,Saudi Arabia,1,0,0,1,0,,,2025-26
Saudi Pro League,Al Taawoun,32,Al Mufarrij,D,29,Saudi Arabia,26,0,1,6,2,,,2025-26
Saudi Pro League,Al Taawoun,43,Nawaf Mazen Al Hawairy,D,17,Saudi Arabia,0,0,0,0,0,,,2025-26
Saudi Pro League,Al Taawoun,55,Mohammed Al Dossari,D,25,Saudi Arabia,25,2,0,3,0,,,2025-26
Saudi Pro League,Al Taawoun,66,Mohammed Al Hurayji,D,26,Saudi Arabia,12,1,0,1,0,,,2025-26
Saudi Pro League,Al Taawoun,87,Qassem Lajami,D,30,Saudi Arabia,18,0,0,1,0,,,2025-26
Saudi Pro League,Al Taawoun,5,Mohammed Mahzari,M,24,Saudi Arabia,33,1,2,4,0,,,2025-26
Saudi Pro League,Al Taawoun,6,Victor Hugo,M,22,Brazil,16,0,0,4,0,,,2025-26
Saudi Pro League,Al Taawoun,8,Flávio,M,30,Brazil,26,0,2,8,0,,,2025-26
Saudi Pro League,Al Taawoun,11,Angelo Fulgini,M,29,New Caledonia,30,5,9,2,0,,,2025-26
Saudi Pro League,Al Taawoun,18,Aschraf El Mahdioui,M,30,Morocco,33,0,2,7,0,,,2025-26
Saudi Pro League,Al Taawoun,28,Turki Al Shaifan,M,21,Saudi Arabia,0,0,0,0,0,,,2025-26
Saudi Pro League,Al Taawoun,29,Ahmed Saleh Bahusayn,M,25,Saudi Arabia,13,0,0,0,0,,,2025-26
Saudi Pro League,Al Taawoun,44,Abdulmalik Ghazzi Al Harbi,M,21,Saudi Arabia,2,0,0,0,0,,,2025-26
Saudi Pro League,Al Taawoun,77,Abdulelah Hawsawi,M,25,Saudi Arabia,12,0,0,2,0,,,2025-26
Saudi Pro League,Al Taawoun,,Hamoud Bassam,F,21,Syria,,,,,,,,2025-26
Saudi Pro League,Al Taawoun,,Bassem Al-Arini,F,22,Saudi Arabia,,,,,,,,2025-26
Saudi Pro League,Al Taawoun,7,Mohammed Al Kuwaykibi,F,31,Saudi Arabia,23,4,7,1,0,,,2025-26
Saudi Pro League,Al Taawoun,10,Roger Martínez,F,32,Colombia,32,23,2,9,0,,,2025-26
Saudi Pro League,Al Taawoun,15,Mohammed Al-Qahtani,F,23,Saudi Arabia,16,1,0,1,0,,,2025-26
Saudi Pro League,Al Taawoun,19,Cristhoper Zambrano,F,21,Ecuador,13,2,1,0,0,,,2025-26
Saudi Pro League,Al Taawoun,20,Gabriel Teixeira,F,25,Brazil,15,1,0,1,0,,,2025-26
Saudi Pro League,Al Taawoun,33,Anas Al Ghamdi,F,21,Saudi Arabia,,,,,,,,2025-26
Saudi Pro League,Al Taawoun,70,Koshaim Al Karani,F,26,Saudi Arabia,3,0,0,0,0,,,2025-26
Saudi Pro League,Al Taawoun,74,Saif Rashad Mohamed,F,21,Saudi Arabia,10,0,0,0,0,,,2025-26
Saudi Pro League,Al Taawoun,88,Marin Petkov,F,22,Bulgaria,15,2,2,2,0,,,2025-26
Saudi Pro League,Al Taawoun,97,Fahad Alrashidi,F,29,Saudi Arabia,14,0,0,2,0,,,2025-26
Saudi Pro League,Al Taawoun,99,Musa Barrow,F,27,Gambia,5,3,3,0,0,,,2025-26
Saudi Pro League,Damac,1,Kewin,G,31,Brazil,34,,0,2,0,95,55,2025-26
Saudi Pro League,Damac,30,Naser Al Ghamdi,G,25,Saudi Arabia,0,,0,0,0,0,0,2025-26
Saudi Pro League,Damac,33,Moataz Al-Baqaawi,G,28,Saudi Arabia,0,,0,0,0,0,0,2025-26
Saudi Pro League,Damac,72,Meshal Al Shahrani,G,21,Saudi Arabia,0,,0,0,0,0,0,2025-26
Saudi Pro League,Damac,3,Abdelkader Bedrane,D,34,Algeria,28,3,1,3,2,,,2025-26
Saudi Pro League,Damac,4,Noor Al Rashidi,D,31,Saudi Arabia,2,0,0,0,0,,,2025-26
Saudi Pro League,Damac,5,Hassan Rabea,D,23,Saudi Arabia,17,0,0,4,0,,,2025-26
Saudi Pro League,Damac,6,Tariq Mohammed,D,30,Saudi Arabia,17,0,0,7,0,,,2025-26
Saudi Pro League,Damac,12,Sanousi Al Hawsawi,D,27,Saudi Arabia,30,1,1,4,0,,,2025-26
Saudi Pro League,Damac,13,Abdulrahman Al-Obaid,D,33,Saudi Arabia,26,0,6,2,0,,,2025-26
Saudi Pro League,Damac,15,Jamal Harkass,D,30,Morocco,31,2,1,9,0,,,2025-26
Saudi Pro League,Damac,20,Dhari Al Anazi,D,26,Saudi Arabia,31,0,3,5,1,,,2025-26
Saudi Pro League,Damac,22,Abdul Rahman Al Khaibari,D,26,Saudi Arabia,22,0,0,1,1,,,2025-26
Saudi Pro League,Damac,7,Abdullah Al Qahtani,M,27,Saudi Arabia,26,2,0,1,0,,,2025-26
Saudi Pro League,Damac,8,Valentin Vada,M,30,Argentina,33,11,6,4,0,,,2025-26
Saudi Pro League,Damac,18,Nawaf Al Saadi,M,25,Saudi Arabia,18,0,0,1,0,,,2025-26
Saudi Pro League,Damac,21,Ahmed Omar,M,23,Saudi Arabia,0,0,0,0,0,,,2025-26
Saudi Pro League,Damac,26,Riyadh Sharahili,M,33,Saudi Arabia,22,0,2,1,0,,,2025-26
Saudi Pro League,Damac,71,Amidou Traore,M,21,,0,0,0,0,0,,,2025-26
Saudi Pro League,Damac,88,Khaled Al Samiri,M,29,Saudi Arabia,22,0,0,3,0,,,2025-26
Saudi Pro League,Damac,93,Ahmed Namazi,M,22,Saudi Arabia,0,0,0,0,0,,,2025-26
Saudi Pro League,Damac,2,Morlaye Sylla,F,27,Guinea,32,2,1,6,0,,,2025-26
Saudi Pro League,Damac,10,Nabil Alioui,F,27,France,6,0,0,2,0,,,2025-26
Saudi Pro League,Damac,11,Yakou Meite,F,30,Ivory Coast,22,5,0,7,0,,,2025-26
Saudi Pro League,Damac,14,Jonathan Okita,F,29,Congo DR,13,2,1,0,0,,,2025-26
Saudi Pro League,Damac,17,Mohammad Alsalkhadi,F,24,Syria,8,0,1,1,0,,,2025-26
Saudi Pro League,Damac,23,Jawad Alhassan,F,21,Saudi Arabia,1,0,0,0,0,,,2025-26
Saudi Pro League,Damac,47,Zaher Makkawi,F,20,Saudi Arabia,0,0,0,0,0,,,2025-26
Saudi Pro League,Damac,77,David Kaiki,F,22,Brazil,13,0,0,0,1,,,2025-26
Saudi Pro League,Damac,80,Yahya Naji,F,27,Saudi Arabia,21,0,0,1,0,,,2025-26
Saudi Pro League,Damac,90,Hazzaa Al Ghamdi,F,25,Saudi Arabia,17,0,0,1,1,,,2025-26
Saudi Pro League,Damac,99,Arielson,F,21,Brazil,10,1,1,1,0,,,2025-26
Saudi Pro League,Neom SC,1,Mustafa Malaika,G,40,Saudi Arabia,0,,0,0,0,0,0,2025-26
Saudi Pro League,Neom SC,50,Ozaybi Raed,G,24,Saudi Arabia,0,,0,0,0,0,0,2025-26
Saudi Pro League,Neom SC,81,Luís Maximiano,G,27,Portugal,28,,0,1,0,79,40,2025-26
Saudi Pro League,Neom SC,88,Mohammed Al Hakim,G,21,Saudi Arabia,0,,0,0,0,0,0,2025-26
Saudi Pro League,Neom SC,99,Marcin Bulka,G,26,Poland,6,,0,0,0,26,8,2025-26
Saudi Pro League,Neom SC,,Nawaf Al Ghulaimish,D,21,Saudi Arabia,6,0,0,0,0,,,2025-26
Saudi Pro League,Neom SC,2,Mohammed Al-Burayk,D,33,Saudi Arabia,21,1,1,0,0,,,2025-26
Saudi Pro League,Neom SC,4,Khalifah Al-Dawsari,D,27,Saudi Arabia,26,1,0,7,2,,,2025-26
Saudi Pro League,Neom SC,15,Abdulmalik Al Oyayari,D,22,Saudi Arabia,16,1,0,6,0,,,2025-26
Saudi Pro League,Neom SC,19,Luciano Rodríguez,D,19,Uruguay,30,6,1,0,1,,,2025-26
Saudi Pro League,Neom SC,25,Abdi Faris,D,27,Saudi Arabia,33,0,2,7,0,,,2025-26
Saudi Pro League,Neom SC,26,Ahmed Hegazi,D,35,Egypt,28,1,0,5,0,,,2025-26
Saudi Pro League,Neom SC,27,Islam Hawsawi,D,24,Saudi Arabia,20,0,1,1,0,,,2025-26
Saudi Pro League,Neom SC,44,Nathan Zeze,D,21,France,31,2,1,9,0,,,2025-26
Saudi Pro League,Neom SC,48,Ali Al Nakhli,D,21,Saudi Arabia,0,0,0,0,0,,,2025-26
Saudi Pro League,Neom SC,93,Awn Al-Saluli,D,27,Saudi Arabia,10,0,0,0,0,,,2025-26
Saudi Pro League,Neom SC,6,Abbas Al Hassan,M,22,Saudi Arabia,8,0,0,2,0,,,2025-26
Saudi Pro League,Neom SC,7,Salman Al-Faraj,M,37,Saudi Arabia,15,0,0,1,0,,,2025-26
Saudi Pro League,Neom SC,8,Abdoulaye Doucouré,M,33,Mali,13,0,4,5,0,,,2025-26
Saudi Pro League,Neom SC,18,Ala Al-Hajji,M,30,Saudi Arabia,24,3,1,1,0,,,2025-26
Saudi Pro League,Neom SC,24,Abdulaziz Noor,M,27,Saudi Arabia,11,0,0,2,0,,,2025-26
Saudi Pro League,Neom SC,47,Younis Alshanqity,M,22,Saudi Arabia,0,0,0,0,0,,,2025-26
Saudi Pro League,Neom SC,54,Fares Ahmed Al Ghafli,M,20,Saudi Arabia,0,0,0,0,0,,,2025-26
Saudi Pro League,Neom SC,57,Geovanny Balanta,M,19,Colombia,0,0,0,0,0,,,2025-26
Saudi Pro League,Neom SC,61,Yahya Mousa Yahya Gharawi,M,20,Saudi Arabia,2,0,0,0,0,,,2025-26
Saudi Pro League,Neom SC,72,Amadou Koné,M,21,Mali,32,2,1,7,0,,,2025-26
Saudi Pro League,Neom SC,95,Ayman Fallatah,M,22,Saudi Arabia,5,0,0,0,0,,,2025-26
Saudi Pro League,Neom SC,10,Saïd Benrahma,F,30,Algeria,27,10,7,1,0,,,2025-26
Saudi Pro League,Neom SC,11,Hassan Hashim Al Ali,F,24,Saudi Arabia,15,0,0,0,0,,,2025-26
Saudi Pro League,Neom SC,14,Muhannad Al-Saad,F,23,Saudi Arabia,8,1,0,0,0,,,2025-26
Saudi Pro League,Neom SC,51,José Luis Carabalí,F,18,Colombia,0,0,0,0,0,,,2025-26
Saudi Pro League,Neom SC,59,Abdulaziz Al Khanani,F,22,Saudi Arabia,0,0,0,0,0,,,2025-26
Saudi Pro League,Neom SC,60,Ahmed Al Anazi,F,22,Saudi Arabia,2,0,1,0,0,,,2025-26
Saudi Pro League,Neom SC,71,Ahmed Abdu,F,32,Saudi Arabia,20,1,0,1,0,,,2025-26
Saudi Pro League,Neom SC,77,Nawaf Al Janahi,F,19,Saudi Arabia,,,,,,,,2025-26
Saudi Pro League,Neom SC,80,Rayane Messi,F,19,France,13,1,1,0,0,,,2025-26
Saudi Pro League,Neom SC,91,Alexandre Lacazette,F,35,France,32,11,4,3,0,,,2025-26
Saudi Pro League,Al Qadsiah,1,Koen Casteels,G,34,Belgium,32,,0,1,0,75,32,2025-26
Saudi Pro League,Al Qadsiah,28,Ahmed Al-Kassar,G,35,Saudi Arabia,3,,0,0,0,2,2,2025-26
Saudi Pro League,Al Qadsiah,50,Meshari Sunyur,G,24,Saudi Arabia,0,,0,0,0,0,0,2025-26
Saudi Pro League,Al Qadsiah,31,Abgullah Almuhaysin,G,19,Saudi Arabia,0,,0,0,0,0,0,2025-26
Saudi Pro League,Al Qadsiah,,Carlos Jimenez,D,20,,,,,,,,,2025-26
Saudi Pro League,Al Qadsiah,6,Nacho,D,36,Spain,34,0,0,3,0,,,2025-26
Saudi Pro League,Al Qadsiah,12,Yasser Al-Shahrani,D,34,Saudi Arabia,26,0,0,2,0,,,2025-26
