League,Team,Number,Player,Position,Age,Nationality,Season_Apps,Season_Goals,Season_Assists,Season_YellowCards,Season_RedCards,Season_Saves,Season_GoalsConceded,Season_Label
2. Bundesliga,Holstein Kiel,42,Tyler Dogan,G,20,Türkiye,,,,,,,,2025-26
2. Bundesliga,Holstein Kiel,,Ben Schmit,G,18,Luxembourg,,,,,,,,2025-26
2. Bundesliga,Holstein Kiel,,Sebastian Schonlau,D,31,Germany,,,,,,,,2025-26
2. Bundesliga,Holstein Kiel,47,John Tolkin,D,23,USA,27,1,2,3,0,,,2025-26
2. Bundesliga,Holstein Kiel,26,David Zec,D,26,Slovenia,31,6,0,11,1,,,2025-26
2. Bundesliga,Holstein Kiel,,Max Geschwill,D,25,Germany,,,,,,,,2025-26
2. Bundesliga,Holstein Kiel,6,Marko Ivezic,D,24,Serbia,27,0,1,7,0,,,2025-26
2. Bundesliga,Holstein Kiel,23,Lasse Rosenboom,D,24,Germany,30,1,1,4,1,,,2025-26
2. Bundesliga,Holstein Kiel,2,Frederik Roslyng,D,20,Denmark,9,0,0,2,0,,,2025-26
2. Bundesliga,Holstein Kiel,,Hiroki Sekine,D,23,Japan,,,,,,,,2025-26
2. Bundesliga,Holstein Kiel,13,Ivan Nekic,D,25,Croatia,19,3,0,5,1,,,2025-26
2. Bundesliga,Holstein Kiel,40,Leon Parduzi,D,19,Kosovo,,,,,,,,2025-26
2. Bundesliga,Holstein Kiel,28,Jonas Meffert,M,31,Germany,,,,,,,,2025-26
2. Bundesliga,Holstein Kiel,10,Jonas Therkelsen,M,23,Norway,,,,,,,,2025-26
2. Bundesliga,Holstein Kiel,21,Jonas Krumrey,G,22,Germany,22,,1,1,0,69,31,2025-26
2. Bundesliga,Holstein Kiel,5,Carl Johansson,M,28,Sweden,11,1,0,2,0,,,2025-26
2. Bundesliga,Holstein Kiel,3,Marco Komenda,D,29,Germany,19,0,0,2,0,,,2025-26
2. Bundesliga,1. FC Magdeburg,,Chung-Hyun Lee,F,,,,,,,,,,2025-26
2. Bundesliga,1. FC Magdeburg,,Lenny Hiller,M,,,,,,,,,,2025-26
2. Bundesliga,1. FC Magdeburg,1,Dominik Reimann,G,29,Germany,34,,0,1,0,109,58,2025-26
2. Bundesliga,1. FC Magdeburg,30,Noah Kruth,G,23,Germany,0,,0,0,0,0,0,2025-26
2. Bundesliga,1. FC Magdeburg,40,Robert Kampa,G,21,Germany,0,,0,0,0,0,0,2025-26
2. Bundesliga,1. FC Magdeburg,5,Tobias Müller,D,32,Germany,25,0,0,6,0,,,2025-26
2. Bundesliga,1. FC Magdeburg,19,Lubambo Musonda,D,31,Zambia,27,2,1,7,0,,,2025-26
2. Bundesliga,1. FC Magdeburg,34,Tarek Chahed,D,30,Germany,0,0,0,0,0,,,2025-26
2. Bundesliga,1. FC Magdeburg,,Herbert Bockhorn,D,31,Uganda,15,0,1,2,0,,,2025-26
2. Bundesliga,1. FC Magdeburg,,Paul Jaeckel,D,28,Germany,,,,,,,,2025-26
2. Bundesliga,1. FC Magdeburg,15,Daniel Heber,D,32,Germany,3,0,0,0,0,,,2025-26
2. Bundesliga,1. FC Magdeburg,4,Eldin Dzogovic,D,23,Luxembourg,,,,,,,,2025-26
2. Bundesliga,1. FC Magdeburg,,Anselmo Garcia MacNulty,D,23,Republic of Ireland,,,,,,,,2025-26
2. Bundesliga,1. FC Magdeburg,,Pierre Nadjombe,D,23,Togo,,,,,,,,2025-26
2. Bundesliga,1. FC Magdeburg,,Torben Müsel,M,27,Germany,,,,,,,,2025-26
2. Bundesliga,1. FC Magdeburg,,Moritz-Broni Kwarteng,M,28,Germany,,,,,,,,2025-26
2. Bundesliga,1. FC Magdeburg,21,Falko Michel,M,25,Germany,,,,,,,,2025-26
2. Bundesliga,1. FC Magdeburg,38,Luka Hyryläinen,M,21,Finland,,,,,,,,2025-26
2. Bundesliga,1. FC Magdeburg,20,Nick-Elias Meier,M,20,Germany,,,,,,,,2025-26
2. Bundesliga,1. FC Magdeburg,,Tony Reitz,M,,,,,,,,,,2025-26
2. Bundesliga,1. FC Magdeburg,16,Marcus Mathiesen,D,30,Denmark,33,0,1,8,0,,,2025-26
2. Bundesliga,1. FC Magdeburg,27,Philipp Hercher,D,30,Germany,31,0,0,5,0,,,2025-26
2. Bundesliga,1. FC Magdeburg,2,Samuel Loric,D,26,France,1,0,0,0,0,,,2025-26
2. Bundesliga,1. FC Magdeburg,28,Max Geschwill,D,25,Germany,12,0,0,4,0,,,2025-26
2. Bundesliga,Preußen Münster,26,Morten Behrens,G,29,Germany,4,,0,2,0,6,5,2025-26
2. Bundesliga,Preußen Münster,1,Johannes Schenk,G,23,Germany,31,,0,2,1,94,56,2025-26
2. Bundesliga,Preußen Münster,33,Marian Kirsch,G,22,Germany,0,,0,0,0,0,0,2025-26
2. Bundesliga,Preußen Münster,2,Mikkel Kirkeskov,D,34,Denmark,19,0,1,2,0,,,2025-26
2. Bundesliga,Preußen Münster,15,Simon Scherder,D,33,Germany,7,1,0,0,0,,,2025-26
2. Bundesliga,Preußen Münster,3,Paul Jaeckel,D,28,Germany,28,0,2,6,2,,,2025-26
2. Bundesliga,Preußen Münster,16,Torge Paetow,D,30,Germany,19,0,0,5,0,,,2025-26
2. Bundesliga,Preußen Münster,28,Marco Meyerhöfer,D,30,Germany,18,0,0,1,0,,,2025-26
2. Bundesliga,Preußen Münster,22,Jannis Heuer,D,26,Germany,30,3,0,10,0,,,2025-26
2. Bundesliga,Preußen Münster,4,Antonio Tikivic,D,22,Croatia,1,0,0,0,0,,,2025-26
2. Bundesliga,Preußen Münster,24,Niko Koulis,D,27,Germany,16,0,0,2,1,,,2025-26
2. Bundesliga,Preußen Münster,25,Luca Bolay,D,24,Germany,16,0,2,4,0,,,2025-26
2. Bundesliga,1. FC Nürnberg,26,Christian Mathenia,G,34,Germany,1,,0,0,0,1,0,2025-26
2. Bundesliga,1. FC Nürnberg,1,Jan Reichert,G,25,Germany,33,,0,1,0,102,45,2025-26
2. Bundesliga,1. FC Nürnberg,,Nicolas Ortegel,G,22,Germany,,,,,,,,2025-26
2. Bundesliga,1. FC Nürnberg,13,Robin Lisewski,G,20,Poland,0,,0,0,0,0,0,2025-26
2. Bundesliga,1. FC Nürnberg,,Giannis Masouras,D,29,Greece,,,,,,,,2025-26
2. Bundesliga,1. FC Nürnberg,44,Styopa Mkrtchyan,D,23,Armenia,3,0,0,0,0,,,2025-26
2. Bundesliga,1. FC Nürnberg,,Mikayil Faye,D,22,Senegal,,,,,,,,2025-26
2. Bundesliga,1. FC Nürnberg,,Fynn Otto,D,24,Germany,,,,,,,,2025-26
2. Bundesliga,1. FC Nürnberg,,Alexios Kalogeropoulos,D,21,Greece,,,,,,,,2025-26
2. Bundesliga,1. FC Nürnberg,32,Tim Janisch,D,20,Germany,19,1,0,4,0,,,2025-26
2. Bundesliga,1. FC Nürnberg,41,Eric Porstner,D,19,Germany,5,0,0,0,0,,,2025-26
2. Bundesliga,1. FC Nürnberg,36,Kristian Mandic,D,18,Croatia,,,,,,,,2025-26
2. Bundesliga,1. FC Nürnberg,25,Finn Becker,M,26,Germany,,,,,,,,2025-26
2. Bundesliga,1. FC Nürnberg,10,Julian Justvan,M,28,Germany,,,,,,,,2025-26
2. Bundesliga,1. FC Nürnberg,6,Adam Markhiev,M,24,Finland,,,,,,,,2025-26
2. Bundesliga,1. FC Nürnberg,18,Rafael Lubach,M,21,Germany,,,,,,,,2025-26
2. Bundesliga,1. FC Nürnberg,,Javier Fernández,M,19,Spain,,,,,,,,2025-26
2. Bundesliga,1. FC Nürnberg,,Winners Osawe,M,19,Germany,,,,,,,,2025-26
2. Bundesliga,1. FC Nürnberg,17,Ayoub Chaikhoun,M,20,Morocco,,,,,,,,2025-26
2. Bundesliga,1. FC Nürnberg,3,Danilo Soares,D,34,Brazil,3,0,0,1,0,,,2025-26
2. Bundesliga,1. FC Nürnberg,24,Luka Lochoshvili,D,28,Georgia,33,5,0,8,0,,,2025-26
2. Bundesliga,1. FC Nürnberg,8,Henri Koudossou,D,26,Germany,14,2,1,1,0,,,2025-26
2. Bundesliga,1. FC Nürnberg,28,Tarek Buchmann,D,21,Germany,2,0,0,1,0,,,2025-26
2. Bundesliga,1. FC Nürnberg,21,Berkay Yilmaz,D,21,Türkiye,33,0,7,7,0,,,2025-26
2. Bundesliga,1. FC Nürnberg,4,Fabio Gruber,D,23,Peru,32,1,1,8,0,,,2025-26
2. Bundesliga,SC Paderborn 07,1,Markus Schubert,G,28,Germany,0,,0,0,0,0,0,2025-26
2. Bundesliga,SC Paderborn 07,41,Dennis Seimen,G,20,Germany,34,,0,0,0,102,45,2025-26
2. Bundesliga,SC Paderborn 07,31,Florian Pruhs,G,20,Germany,,,,,,,,2025-26
2. Bundesliga,SC Paderborn 07,20,Felix Götze,D,28,Germany,30,1,2,4,0,,,2025-26
2. Bundesliga,SC Paderborn 07,33,Marcel Hoffmeier,D,27,Germany,4,1,0,1,0,,,2025-26
2. Bundesliga,SC Paderborn 07,4,Calvin Brackelmann,D,26,Germany,24,2,2,2,1,,,2025-26
2. Bundesliga,SC Paderborn 07,17,Laurin Curda,D,24,Germany,32,7,7,7,0,,,2025-26
2. Bundesliga,SC Paderborn 07,32,Kerem Yalcin,D,21,Germany,0,0,0,0,0,,,2025-26
2. Bundesliga,SC Paderborn 07,3,Jonah Sticker,D,22,Germany,22,0,0,0,0,,,2025-26
2. Bundesliga,SC Paderborn 07,25,Tjark Scheller,D,24,Germany,32,2,0,4,1,,,2025-26
2. Bundesliga,SC Paderborn 07,21,Anton Bauerle,D,21,Germany,,,,,,,,2025-26
2. Bundesliga,SC Paderborn 07,42,Kevin Krumme,D,22,Germany,0,0,0,0,0,,,2025-26
2. Bundesliga,SC Paderborn 07,24,Niklas Mohr,D,22,Germany,2,0,0,0,0,,,2025-26
2. Bundesliga,Schalke 04,22,Kevin Müller,G,35,Germany,4,,0,0,0,7,7,2025-26
2. Bundesliga,Schalke 04,1,Loris Karius,G,33,Germany,30,,0,3,0,66,24,2025-26
2. Bundesliga,Schalke 04,32,Luca Podlech,G,21,Germany,0,,0,0,0,0,0,2025-26
2. Bundesliga,Schalke 04,36,Johannes Siebeking,G,20,Germany,0,,0,0,0,0,0,2025-26
2. Bundesliga,Schalke 04,26,Tomás Kalas,D,33,Czechia,,,,,,,,2025-26
2. Bundesliga,Schalke 04,5,Timo Becker,D,29,Germany,26,0,1,4,0,,,2025-26
2. Bundesliga,Schalke 04,25,Nikola Katic,D,29,Bosnia and Herzegovina,26,1,1,5,1,,,2025-26
2. Bundesliga,Schalke 04,30,Anton Donkor,D,28,Germany,2,0,0,0,0,,,2025-26
2. Bundesliga,Schalke 04,4,Hasan Kurucay,D,28,Türkiye,30,4,0,6,0,,,2025-26
2. Bundesliga,Schalke 04,41,Henning Matriciani,D,26,Germany,1,0,0,1,0,,,2025-26
2. Bundesliga,Schalke 04,17,Adrian Gantenbein,D,25,Switzerland,19,0,0,5,0,,,2025-26
2. Bundesliga,Schalke 04,16,N'Diaye Moussa,D,24,Senegal,14,0,2,1,1,,,2025-26
