League,Team,Number,Player,Position,Age,Nationality,Season_Apps,Season_Goals,Season_Assists,Season_YellowCards,Season_RedCards,Season_Saves,Season_GoalsConceded,Season_Label
Primeira Liga,Moreirense,21,Rodri Alonso,M,23,Spain,,,,,,,,2025-26
Primeira Liga,Moreirense,30,Jimi Gower,M,21,England,,,,,,,,2025-26
Primeira Liga,Moreirense,,Miguel Rebelo,M,22,Portugal,,,,,,,,2025-26
Primeira Liga,Moreirense,,Mateja Stjepanovic,,22,,,,,,,,,2025-26
Primeira Liga,Moreirense,16,Mika,G,35,Portugal,1,,0,0,0,0,0,2025-26
Primeira Liga,Moreirense,22,Caio Secco,G,35,Brazil,11,,0,3,0,28,12,2025-26
Primeira Liga,Moreirense,3,Michel,D,23,Brazil,4,0,0,1,0,,,2025-26
Primeira Liga,Moreirense,2,Diogo Travassos,D,22,Portugal,29,5,3,2,0,,,2025-26
Primeira Liga,Rio Ave,,Tim,F,21,Portugal,,,,,,,,2025-26
Primeira Liga,Rio Ave,22,Kevin Chamorro,G,26,Costa Rica,3,,0,0,0,9,8,2025-26
Primeira Liga,Rio Ave,1,Cezary Miszta,G,24,Poland,21,,0,6,0,77,38,2025-26
Primeira Liga,Rio Ave,99,Ennio van der Gouw,G,26,Netherlands,10,,0,1,0,29,11,2025-26
Primeira Liga,Rio Ave,,Anxhelo Sina,G,22,Albania,,,,,,,,2025-26
Primeira Liga,Rio Ave,32,Jakub Brabec,D,33,Czechia,25,1,0,4,0,,,2025-26
Primeira Liga,Rio Ave,6,Nelson Abbey,D,22,England,26,0,1,4,0,,,2025-26
Primeira Liga,Rio Ave,5,Andreas Ntoi,D,23,Greece,30,1,2,9,0,,,2025-26
Primeira Liga,Rio Ave,23,Francisco Petrasso,D,24,Argentina,23,0,0,5,1,,,2025-26
Primeira Liga,Rio Ave,63,Julien Lomboto,D,24,France,7,0,0,1,0,,,2025-26
Primeira Liga,Rio Ave,20,João Tomé,D,23,Portugal,19,0,0,2,0,,,2025-26
Primeira Liga,Rio Ave,,Jorge Karseladze,D,21,Georgia,,,,,,,,2025-26
Primeira Liga,Rio Ave,39,Gustavo Mancha,D,22,Brazil,14,0,0,4,0,,,2025-26
Primeira Liga,Rio Ave,54,Georgios Liavas,M,25,Greece,,,,,,,,2025-26
Primeira Liga,Rio Ave,10,Brandon Aguilera,M,23,Costa Rica,,,,,,,,2025-26
Primeira Liga,Rio Ave,8,Ryan,M,23,Brazil,,,,,,,,2025-26
Primeira Liga,Rio Ave,,Georgios Okkas,M,22,Cyprus,,,,,,,,2025-26
Primeira Liga,Rio Ave,80,Ole Pohlmann,M,25,Germany,,,,,,,,2025-26
Primeira Liga,Rio Ave,27,Tobias Medina,M,22,Argentina,,,,,,,,2025-26
Primeira Liga,Rio Ave,44,Tamás Nikitscher,M,26,Hungary,,,,,,,,2025-26
Primeira Liga,Rio Ave,77,Omar Richards,D,28,England,14,0,0,2,0,,,2025-26
Primeira Liga,Rio Ave,24,Leonardo Buta,D,24,Portugal,3,0,0,0,0,,,2025-26
Primeira Liga,Rio Ave,21,Joao Graça,M,31,Portugal,,,,,0,,,2025-26
Primeira Liga,Santa Clara,,Lucas França,G,30,Brazil,,,,,,,,2025-26
Primeira Liga,Santa Clara,12,Hélio Neneca,G,22,Brazil,0,,0,0,0,0,0,2025-26
Primeira Liga,Santa Clara,4,Pedro Pacheco,D,29,Portugal,3,0,0,0,0,,,2025-26
Primeira Liga,Santa Clara,21,Frederico Venâncio,D,33,Portugal,22,1,1,6,0,,,2025-26
Primeira Liga,Santa Clara,42,Lucas Soares,D,28,Brazil,28,0,0,4,1,,,2025-26
Primeira Liga,Santa Clara,2,Diogo Calila,D,27,Mozambique,23,1,0,4,0,,,2025-26
Primeira Liga,Santa Clara,,Douglas Borel,D,24,Brazil,,,,,,,,2025-26
Primeira Liga,Santa Clara,14,Alysson Silva,D,23,Brazil,,,,,,,,2025-26
Primeira Liga,Santa Clara,32,MT,D,25,Brazil,12,1,0,2,0,,,2025-26
Primeira Liga,Santa Clara,36,Thauan Lara,D,22,Brazil,,,,,,,,2025-26
Primeira Liga,Santa Clara,93,Italo Cabelinho,D,22,Brazil,,,,,,,,2025-26
Primeira Liga,Santa Clara,,Kamika,D,22,Portugal,,,,,,,,2025-26
Primeira Liga,Santa Clara,23,Sidney,D,29,Brazil,33,1,0,7,1,,,2025-26
Primeira Liga,Santa Clara,22,Edney Silva,D,21,Brazil,,,,,,,,2025-26
Primeira Liga,Santa Clara,94,Henrique Silva,D,20,Brazil,13,0,0,5,0,,,2025-26
Primeira Liga,Santa Clara,85,José Franco,D,19,Portugal,,,,,,,,2025-26
Primeira Liga,Santa Clara,,Emanuel Moreira Fernandes,D,,,,,,,,,,2025-26
Primeira Liga,Santa Clara,8,Pedro Ferreira,M,28,Portugal,,,,,,,,2025-26
Primeira Liga,Santa Clara,48,Mateus Ferreira,M,24,Brazil,,,,,,,,2025-26
Primeira Liga,Santa Clara,41,Daniel Borges,M,23,Brazil,,,,,,,,2025-26
Primeira Liga,Santa Clara,,Isaac,,22,,,,,,,,,2025-26
Primeira Liga,Santa Clara,1,Gabriel Batista,G,28,Brazil,32,,1,0,0,76,40,2025-26
Primeira Liga,Santa Clara,50,João Afonso,G,19,Portugal,2,,0,0,0,7,1,2025-26
Primeira Liga,Santa Clara,64,Paulo Victor,D,25,Brazil,21,1,0,4,1,,,2025-26
Primeira Liga,Santa Clara,5,Guilherme Romão,D,28,Brazil,12,0,1,0,0,,,2025-26
Primeira Liga,Sporting CP,1,Rui Silva,G,32,Portugal,32,,0,4,0,76,23,2025-26
Primeira Liga,Sporting CP,12,João Virgínia,G,26,Portugal,2,,0,0,0,3,1,2025-26
Primeira Liga,Sporting CP,41,Diego Callai,G,22,Brazil,0,,0,0,0,0,0,2025-26
Primeira Liga,Sporting CP,99,Francisco Silva,G,20,Portugal,,,,,,,,2025-26
Primeira Liga,Sporting CP,,Ibrahima Ba,D,21,Senegal,,,,,,,,2025-26
Primeira Liga,Sporting CP,11,Nuno Santos,D,31,Portugal,4,0,1,0,0,,,2025-26
Primeira Liga,Sporting CP,72,Eduardo Quaresma,D,24,Portugal,16,2,2,2,0,,,2025-26
Primeira Liga,Sporting CP,13,Georgios Vagiannidis,D,24,Greece,22,0,4,4,0,,,2025-26
Primeira Liga,Sporting CP,25,Gonçalo Inácio,D,24,Portugal,29,2,3,4,1,,,2025-26
Primeira Liga,Sporting CP,6,Zeno Debast,D,22,Belgium,17,0,2,2,0,,,2025-26
Primeira Liga,Sporting CP,22,Iván Fresneda,D,21,Spain,23,1,0,6,0,,,2025-26
Primeira Liga,Sporting CP,26,Ousmane Diomande,D,22,Ivory Coast,17,0,1,5,0,,,2025-26
Primeira Liga,Sporting CP,14,Giorgi Kochorashvili,M,27,Georgia,,,,,,,,2025-26
Primeira Liga,Sporting CP,8,Pedro Gonçalves,M,28,Portugal,,,,,,,,2025-26
Primeira Liga,Sporting CP,20,Maxi Araújo,M,26,Uruguay,,,,,,,,2025-26
Primeira Liga,Sporting CP,,Rodrigo Zalazar,M,26,Uruguay,,,,,,,,2025-26
Primeira Liga,Sporting CP,,Koba Koindredi,M,24,France,,,,,,,,2025-26
Primeira Liga,Sporting CP,,Sotiris Alexandropoulos,M,24,Greece,,,,,,,,2025-26
Primeira Liga,Sporting CP,23,Daniel Bragança,M,27,Portugal,,,,,,,,2025-26
Primeira Liga,Sporting CP,10,Geny Catamo,M,25,Mozambique,,,,,,,,2025-26
Primeira Liga,Sporting CP,91,Ricardo Mangas,D,28,Portugal,15,2,1,3,0,,,2025-26
Primeira Liga,Sporting CP,49,Rômulo,D,22,Brazil,1,0,0,1,0,,,2025-26
Primeira Liga,Tondela,1,Gabriel Souza,G,29,Brazil,0,,0,0,0,0,0,2025-26
Primeira Liga,Tondela,30,Lucas Cañizares,G,24,Spain,0,,0,2,0,0,0,2025-26
Primeira Liga,Tondela,31,Bernardo,G,24,Brazil,34,,0,1,0,114,55,2025-26
Primeira Liga,Tondela,2,Bebeto,D,36,Brazil,24,3,0,4,0,,,2025-26
Primeira Liga,Tondela,5,João Afonso,D,36,Portugal,13,0,0,3,0,,,2025-26
Primeira Liga,Tondela,4,Christian Marques,D,23,Portugal,31,0,0,6,0,,,2025-26
Primeira Liga,Tondela,21,Remy Vita,D,25,Madagascar,4,0,0,2,0,,,2025-26
Primeira Liga,Tondela,44,João Silva,D,27,Portugal,12,1,0,1,0,,,2025-26
Primeira Liga,Tondela,60,Emmanuel Maviram,D,25,Nigeria,20,2,2,4,0,,,2025-26
Primeira Liga,Tondela,27,Rodrigo Conceição,D,26,Portugal,20,1,0,4,0,,,2025-26
Primeira Liga,Tondela,48,Tiago Manso,D,26,Portugal,28,1,1,7,0,,,2025-26
Primeira Liga,Tondela,20,Brayan Medina,D,24,Colombia,25,0,1,8,2,,,2025-26
Primeira Liga,Tondela,8,Hélder,M,36,Cape Verde Islands,,,,1,1,,,2025-26
Primeira Liga,Vitoria de Guimaraes,,Vando Félix,F,23,Guinea-Bissau,,,,,,,,2025-26
Primeira Liga,Vitoria de Guimaraes,,Rodri Geraldo,F,21,Portugal,,,,,,,,2025-26
Primeira Liga,Vitoria de Guimaraes,,Dieu-Merci Michel,F,22,Canada,,,,,,,,2025-26
Primeira Liga,Vitoria de Guimaraes,27,Charles,G,32,Brazil,19,,0,2,0,62,32,2025-26
Primeira Liga,Vitoria de Guimaraes,,João Oliveira,G,23,Portugal,,,,,,,,2025-26
Primeira Liga,Vitoria de Guimaraes,25,Juan Castillo,G,23,Colombia,15,,0,1,0,44,19,2025-26
Primeira Liga,Vitoria de Guimaraes,91,Gui,G,20,Portugal,0,,0,0,0,0,0,2025-26
Primeira Liga,Vitoria de Guimaraes,26,Rodrigo Abascal,D,32,Uruguay,27,1,2,6,0,,,2025-26
Primeira Liga,Vitoria de Guimaraes,17,Orest Lebedenko,D,27,Ukraine,14,0,0,1,0,,,2025-26
Primeira Liga,Vitoria de Guimaraes,2,Miguel Maga,D,23,Portugal,22,0,0,5,0,,,2025-26
Primeira Liga,Vitoria de Guimaraes,4,Óscar Rivas,D,26,Spain,18,1,0,1,0,,,2025-26
Primeira Liga,Vitoria de Guimaraes,13,João Mendes,D,26,Portugal,29,1,1,7,0,,,2025-26
Primeira Liga,Vitoria de Guimaraes,,Calegari,D,25,Brazil,,,,,,,,2025-26
Primeira Liga,Vitoria de Guimaraes,3,Miguel Nóbrega,D,26,Portugal,13,1,0,1,0,,,2025-26
Primeira Liga,Vitoria de Guimaraes,28,Thiago Balieiro,D,23,Brazil,13,1,0,5,0,,,2025-26
Primeira Liga,Vitoria de Guimaraes,66,Tony Strata,D,21,Romania,21,1,1,3,0,,,2025-26
Primeira Liga,Vitoria de Guimaraes,20,Samu,M,30,Portugal,,,,,,,,2025-26
Primeira Liga,Vitoria de Guimaraes,16,Beni,M,24,Angola,,,,,,,,2025-26
Primeira Liga,Vitoria de Guimaraes,18,Telmo Arcanjo,M,25,Cape Verde Islands,,,,,,,,2025-26
Primeira Liga,Vitoria de Guimaraes,30,Gonçalo Nogueira,M,22,Portugal,,,,,,,,2025-26
Primeira Liga,Vitoria de Guimaraes,,Matija Mitrovic,,21,,,,,,,,,2025-26
Primeira Liga,Vitoria de Guimaraes,12,Lucas Furtado,G,21,Brazil,,,,,,,,2025-26
Primeira Liga,Vitoria de Guimaraes,75,André Oliveira,D,20,Portugal,0,0,0,0,0,,,2025-26
Primeira Liga,Vitoria de Guimaraes,,Francisco Lagos Dias,,23,,,,,,,,,2025-26
