League,Team,Number,Player,Position,Age,Nationality,Season_Apps,Season_Goals,Season_Assists,Season_YellowCards,Season_RedCards,Season_Saves,Season_GoalsConceded,Season_Label
Serie A,Napoli,22,Giovanni Di Lorenzo,D,32,Italy,26,2,1,1,0,,,2025-26
Serie A,Napoli,13,Amir Rrahmani,D,32,Kosovo,21,2,1,3,0,,,2025-26
Serie A,Napoli,17,Mathías Olivera,D,28,Uruguay,25,0,0,3,0,,,2025-26
Serie A,Napoli,4,Alessandro Buongiorno,D,27,Italy,33,0,1,3,0,,,2025-26
Serie A,Napoli,30,Pasquale Mazzocchi,D,30,Italy,16,0,1,0,1,,,2025-26
Serie A,Napoli,31,Sam Beukema,D,27,Netherlands,,,,,,,,2025-26
Serie A,Napoli,3,Miguel Gutiérrez,D,24,Spain,,,,,,,,2025-26
Serie A,Napoli,,Rafa Marín,D,24,Spain,,,,,,,,2025-26
Serie A,Napoli,,Luca Marianucci,D,22,Italy,,,,,,,,2025-26
Serie A,Napoli,,Nosa Obaretin,D,23,Italy,,,,,,,,2025-26
Serie A,Napoli,56,Christian Garofalo,D,19,Italy,,,,,,,,2025-26
Serie A,Napoli,11,Kevin De Bruyne,M,35,Belgium,,,,,,,,2025-26
Serie A,Napoli,68,Stanislav Lobotka,M,31,Slovakia,,,,,,,,2025-26
Serie A,Napoli,99,Frank Anguissa,M,30,Cameroon,,,,,,,,2025-26
Serie A,Napoli,,Michael Folorunsho,,28,,,,,,,,,2025-26
Serie A,Napoli,25,Mathias Ferrante,G,19,Italy,0,,0,0,0,0,0,2025-26
Serie A,Napoli,5,Juan Jesus,D,35,Brazil,24,0,0,8,1,,,2025-26
Serie A,Parma,31,Zion Suzuki,G,23,Japan,20,,0,1,0,66,28,2025-26
Serie A,Parma,40,Edoardo Corvi,G,25,Italy,17,,0,1,0,45,18,2025-26
Serie A,Parma,,Giovanni Daffara,G,21,Italy,,,,,,,,2025-26
Serie A,Parma,67,Gabriele Casentini,G,19,Italy,0,,0,0,0,0,0,2025-26
Serie A,Parma,60,Alessandro Mazzocchi,G,18,Italy,0,,0,0,0,0,0,2025-26
Serie A,Parma,14,Emanuele Valeri,D,27,Italy,34,0,2,2,0,,,2025-26
Serie A,Parma,15,Enrico Del Prato,D,26,Italy,35,2,0,5,0,,,2025-26
Serie A,Parma,5,Lautaro Valenti,D,27,Argentina,27,0,0,7,0,,,2025-26
Serie A,Parma,3,Abdoulaye Ndiaye,D,24,Senegal,11,0,0,3,1,,,2025-26
Serie A,Parma,,Botond Balogh,D,24,Hungary,,,,,,,,2025-26
Serie A,Parma,29,Franco Carboni,D,23,Argentina,7,0,0,0,0,,,2025-26
Serie A,Parma,39,Alessandro Circati,D,22,Australia,,,,,,,,2025-26
Serie A,Parma,37,Mariano Troilo,D,23,Argentina,,,,,,,,2025-26
Serie A,Parma,,Peter Amoran,D,22,Sweden,,,,,,,,2025-26
Serie A,Parma,27,Sascha Britschgi,D,19,Switzerland,,,,,,,,2025-26
Serie A,Parma,,Nicolas Trabucchi,D,18,Italy,,,,,,,,2025-26
Serie A,Parma,61,Dominik Drobnic,D,19,Slovenia,,,,,,,,2025-26
Serie A,Parma,10,Adrián Bernabé,M,25,Spain,,,,,,,,2025-26
Serie A,Parma,,Hans Nicolussi Caviglia,M,26,Italy,,,,,,,,2025-26
Serie A,Parma,22,Oliver Sørensen,M,24,Denmark,,,,,,,,2025-26
Serie A,Parma,66,Filippo Rinaldi,G,23,Italy,1,,0,1,0,4,0,2025-26
Serie A,Parma,64,Gianluca Astaldi,G,20,Italy,0,,0,0,0,0,0,2025-26
Serie A,Parma,63,Marlon Mena,D,19,Dominican Republic,0,0,0,0,0,,,2025-26
Serie A,Pisa,12,Nícolas Andrade,G,38,Brazil,6,,0,0,0,12,14,2025-26
Serie A,Pisa,22,Simone Scuffet,G,30,Italy,7,,0,0,0,14,15,2025-26
Serie A,Pisa,1,Adrian Semper,G,28,Croatia,25,,0,0,0,82,42,2025-26
Serie A,Pisa,34,Tommaso Guizzo,G,17,Italy,0,,0,0,0,0,0,2025-26
Serie A,Pisa,31,Matteo Luppichini,G,18,Italy,0,,0,0,0,0,0,2025-26
Serie A,Pisa,39,Raúl Albiol,D,40,Spain,8,0,1,1,0,,,2025-26
Serie A,Pisa,4,Antonio Caracciolo,D,36,Italy,35,2,0,10,0,,,2025-26
Serie A,Pisa,26,Francesco Coppola,D,21,Italy,7,0,0,3,0,,,2025-26
Serie A,Pisa,33,Arturo Calabresi,D,30,Italy,26,0,0,8,0,,,2025-26
Serie A,Pisa,5,Simone Canestrelli,D,25,Italy,37,1,0,4,0,,,2025-26
Serie A,Pisa,35,Felipe Loyola,D,25,Chile,11,1,0,0,1,,,2025-26
Serie A,Pisa,3,Samuele Angori,D,22,Italy,35,0,2,2,0,,,2025-26
Serie A,Pisa,2,Rosen Bozhinov,D,21,Bulgaria,,,,,,,,2025-26
Serie A,Sassuolo,49,Arijanet Muric,G,27,Kosovo,32,,0,4,0,119,43,2025-26
Serie A,Sassuolo,13,Stefano Turati,G,24,Italy,6,,0,0,0,15,7,2025-26
Serie A,Sassuolo,,Alessandro Russo,G,25,Italy,,,,,,,,2025-26
Serie A,Sassuolo,16,Gioele Zacchi,G,23,Italy,1,,0,0,0,0,0,2025-26
Serie A,Sassuolo,22,Lorenzo Nyarko,G,18,Italy,0,,0,0,0,0,0,2025-26
Serie A,Sassuolo,21,Jay Idzes,D,26,Indonesia,35,0,0,3,0,,,2025-26
Serie A,Sassuolo,5,Fali Candé,D,28,Guinea-Bissau,12,0,0,2,0,,,2025-26
Serie A,Sassuolo,6,Sebastian Walukiewicz,D,26,Poland,34,0,1,7,0,,,2025-26
Serie A,Sassuolo,3,Josh Doig,D,24,Scotland,30,0,0,5,0,,,2025-26
Serie A,Sassuolo,,Cas Odenthal,D,25,Netherlands,,,,,,,,2025-26
Serie A,Sassuolo,,Filippo Missori,D,22,Italy,,,,,,,,2025-26
Serie A,Sassuolo,,Yeferson Paz,D,24,Colombia,,,,,,,,2025-26
Serie A,Sassuolo,15,Edoardo Pieragnolo,D,23,Italy,,,,,,,,2025-26
Serie A,Sassuolo,,Kevin Miranda,D,23,Italy,,,,,,,,2025-26
Serie A,Sassuolo,31,Tommaso Macchioni,D,20,Italy,,,,,,,,2025-26
Serie A,Sassuolo,36,Giorgio Vezzosi,D,19,Italy,,,,,,,,2025-26
Serie A,Sassuolo,18,Nemanja Matic,M,37,Serbia,,,,,,,,2025-26
Serie A,Sassuolo,,Fabrizio Caligara,M,26,Italy,,,,,,,,2025-26
Serie A,Sassuolo,42,Kristian Thorstvedt,M,27,Norway,,,,,,,,2025-26
Serie A,Sassuolo,,Andrea Ghion,M,26,Italy,,,,,,,,2025-26
Serie A,Sassuolo,,Daniel Boloca,,27,,,,,,,,,2025-26
Serie A,Sassuolo,12,Giacomo Satalino,G,27,Italy,0,,0,0,0,0,0,2025-26
Serie A,Sassuolo,19,Filippo Romagna,D,29,Italy,5,0,0,0,0,,,2025-26
Serie A,Sassuolo,23,Ulisses Garcia,D,30,Switzerland,13,1,2,3,0,,,2025-26
Serie A,Sassuolo,25,Woyo Coulibaly,D,27,Mali,20,0,0,2,0,,,2025-26
Serie A,Sassuolo,80,Tarik Muharemovic,D,23,Bosnia and Herzegovina,,,,,,,,2025-26
Serie A,Torino,,Pietro Pellegri,F,25,Italy,,,,,,,,2025-26
Serie A,Torino,,Nicola Rauti,F,26,Italy,,,,,,,,2025-26
Serie A,Torino,,Alessio Cacciamani,F,19,Italy,,,,,,,,2025-26
Serie A,Torino,1,Alberto Paleari,G,33,Italy,29,,0,1,0,82,45,2025-26
Serie A,Torino,81,Franco Israel,G,26,Uruguay,9,,0,1,0,24,18,2025-26
Serie A,Torino,99,Lapo Siviero,G,19,Italy,0,,0,0,0,0,0,2025-26
Serie A,Torino,16,Marcus Holmgren Pedersen,D,26,Norway,29,1,2,3,0,,,2025-26
Serie A,Torino,34,Cristiano Biraghi,D,33,Italy,14,0,0,0,0,,,2025-26
Serie A,Torino,44,Adrian Ismajli,D,29,Albania,25,0,1,5,0,,,2025-26
Serie A,Torino,23,Saúl Coco,D,27,Equatorial Guinea,35,1,1,3,0,,,2025-26
Serie A,Torino,15,Saba Sazonov,D,24,Georgia,,,,,,,,2025-26
Serie A,Torino,,Jacopo Antollini,D,22,Italy,,,,,,,,2025-26
Serie A,Torino,,Alessandro Dellavalle,D,22,Italy,,,,,,,,2025-26
Serie A,Torino,,Ali Dembélé,D,22,France,,,,,,,,2025-26
Serie A,Torino,,Côme Bianay,D,21,France,,,,,,,,2025-26
Serie A,Torino,93,Mattia Pellini,D,19,Italy,,,,,,,,2025-26
Serie A,Torino,61,Adrien Tamèze,M,32,France,,,,,,,,2025-26
Serie A,Torino,10,Nikola Vlasic,M,28,Croatia,,,,,,,,2025-26
Serie A,Torino,8,Ivan Ilic,M,25,Serbia,,,,,,,,2025-26
Serie A,Torino,,Faustino Anjorin,M,24,England,,,,,,,,2025-26
Serie A,Torino,13,Guillermo Maripán,D,32,Chile,27,2,0,5,0,,,2025-26
Serie A,Torino,77,Enzo Ebosse,D,27,Cameroon,17,0,1,4,0,,,2025-26
Serie A,Torino,25,Niels Nkounkou,D,25,France,11,0,1,3,0,,,2025-26
Serie A,Torino,20,Valentino Lazaro,D,30,Austria,31,0,2,4,0,,,2025-26
Serie A,Torino,33,Rafael Obrador,D,22,Spain,16,1,3,1,0,,,2025-26
Serie A,Udinese,93,Daniele Padelli,G,40,Italy,2,,0,0,0,3,2,2025-26
Serie A,Udinese,40,Maduka Okoye,G,26,Nigeria,30,,0,1,1,81,32,2025-26
Serie A,Udinese,,Edoardo Piana,G,22,Italy,,,,,,,,2025-26
Serie A,Udinese,31,Thomas Kristensen,D,24,Denmark,28,3,0,4,0,,,2025-26
Serie A,Udinese,27,Christian Kabasele,D,35,Belgium,30,3,0,5,1,,,2025-26
Serie A,Udinese,11,Hassane Kamara,D,32,Ivory Coast,26,0,2,5,0,,,2025-26
Serie A,Udinese,19,Kingsley Ehizibue,D,31,Netherlands,32,2,0,5,0,,,2025-26
Serie A,Udinese,,Mërgim Vojvoda,D,31,Kosovo,,,,,,,,2025-26
Serie A,Udinese,,Enzo Ebosse,D,27,Cameroon,,,,,,,,2025-26
Serie A,Udinese,28,Oumar Solet,D,26,France,35,3,1,1,0,,,2025-26
Serie A,Udinese,59,Alessandro Zanoli,D,25,Italy,19,1,2,1,0,,,2025-26
Serie A,Udinese,33,Jordan Zemura,D,26,Zimbabwe,17,0,1,3,0,,,2025-26
Serie A,Udinese,13,Nicolò Bertola,D,23,Italy,28,0,1,3,0,,,2025-26
Serie A,Udinese,,Leonardo Buta,D,24,Portugal,,,,,,,,2025-26
Serie A,Udinese,,James Abankwah,D,22,,,,,,,,,2025-26
Serie A,Udinese,,Saba Goglichidze,D,22,Georgia,,,,,,,,2025-26
Serie A,Udinese,,Matteo Palma,D,18,Germany,,,,,,,,2025-26
Serie A,Udinese,22,Branimir Mlacic,D,19,Croatia,,,,,,,,2025-26
Serie A,Udinese,,Sandi Lovric,M,28,Slovenia,,,,,,,,2025-26
Serie A,Udinese,8,Jesper Karlström,,31,Sweden,,,,,,,,2025-26
Serie A,Udinese,90,Razvan Sava,G,24,Romania,7,,0,1,0,14,14,2025-26
Serie A,Udinese,1,Alessandro Nunziante,G,19,Italy,0,,0,0,0,0,0,2025-26
