League,Team,Number,Player,Position,Age,Nationality,Season_Apps,Season_Goals,Season_Assists,Season_YellowCards,Season_RedCards,Season_Saves,Season_GoalsConceded,Season_Label
English Championship,Norwich City,32,Daniel Grimshaw,G,28,England,1,,1,0,0,1,0,2025-26
English Championship,Norwich City,31,Louie Moulden,G,24,England,0,,0,0,0,0,0,2025-26
English Championship,Norwich City,34,Vicente Reyes,G,22,Chile,0,,0,0,0,0,0,2025-26
English Championship,Norwich City,38,Daniel Barden,G,25,Wales,0,,0,0,0,0,0,2025-26
English Championship,Norwich City,4,Shane Duffy,D,34,Republic of Ireland,4,0,0,2,0,,,2025-26
English Championship,Norwich City,3,Jack Stacey,D,30,England,36,2,1,5,0,,,2025-26
English Championship,Norwich City,6,Harry Darling,D,26,England,35,1,0,8,0,,,2025-26
English Championship,Norwich City,33,José Córdoba,F,27,Costa Rica,28,1,1,4,0,,,2025-26
English Championship,Norwich City,5,Jakov Medic,D,27,Croatia,16,0,1,3,0,,,2025-26
English Championship,Norwich City,14,Benjamin Chrisene,D,22,England,21,1,1,4,0,,,2025-26
English Championship,Norwich City,15,Ruairi McConville,D,21,Northern Ireland,26,0,1,1,0,,,2025-26
English Championship,Norwich City,21,Ali Ahmed,M,25,Canada,19,4,3,1,0,,,2025-26
English Championship,Norwich City,35,Kellen Fisher,D,22,England,43,0,0,11,0,,,2025-26
English Championship,Norwich City,2,Harry Amass,D,19,England,22,1,1,3,0,,,2025-26
English Championship,Norwich City,47,Lucien Mahovo,D,21,England,6,0,0,0,0,,,2025-26
English Championship,Norwich City,48,Theodore Adelusi,D,19,England,0,0,0,0,0,,,2025-26
English Championship,Norwich City,23,Kenny McLean,M,34,Scotland,42,3,4,6,0,,,2025-26
English Championship,Norwich City,11,Emiliano Marcondes,M,31,Denmark,16,1,2,0,0,,,2025-26
English Championship,Norwich City,27,Jeff Schlupp,M,33,Ghana,9,0,1,2,0,,,2025-26
English Championship,Norwich City,26,Sam Field,M,28,England,31,0,2,1,0,,,2025-26
English Championship,Norwich City,25,Paris Maghoma,M,25,England,14,1,3,1,0,,,2025-26
English Championship,Norwich City,7,Pelle Mattsson,M,24,Denmark,33,3,0,10,0,,,2025-26
English Championship,Norwich City,8,Liam Gibbs,M,23,England,20,1,0,2,0,,,2025-26
English Championship,Norwich City,20,Anis Slimane,M,25,Tunisia,22,5,2,4,0,,,2025-26
English Championship,Norwich City,22,Mirko Topic,M,25,Serbia,16,0,0,3,0,,,2025-26
English Championship,Norwich City,10,Matej Jurásek,M,22,Czechia,16,0,2,0,0,,,2025-26
English Championship,Norwich City,18,Forson Amankwah,M,23,Ghana,19,2,1,0,0,,,2025-26
English Championship,Norwich City,41,Gabriel Forsyth,M,19,Scotland,0,0,0,0,0,,,2025-26
English Championship,Norwich City,16,Jacob Wright,M,20,England,27,0,3,3,1,,,2025-26
English Championship,Norwich City,44,Elliot Myles,M,19,Wales,0,0,0,0,0,,,2025-26
English Championship,Norwich City,52,Zachary Baumann,M,19,Ukraine,0,0,0,0,0,,,2025-26
English Championship,Norwich City,37,Mohamed Toure,F,22,Australia,11,9,3,2,0,,,2025-26
English Championship,Norwich City,30,Mathias Kvistgaarden,F,24,Denmark,36,6,1,1,0,,,2025-26
English Championship,Norwich City,42,Tony Springett,F,23,Republic of Ireland,15,0,0,1,0,,,2025-26
English Championship,Norwich City,24,Jovon Makama,F,22,England,28,10,0,3,0,,,2025-26
English Championship,Norwich City,29,Oscar Schwartau,F,20,Denmark,34,4,2,1,0,,,2025-26
English Championship,Norwich City,19,Pape Diallo,F,22,Senegal,10,0,2,1,0,,,2025-26
English Championship,Norwich City,17,Ante Crnac,F,22,Croatia,11,0,0,2,0,,,2025-26
English Championship,Norwich City,46,Errol Mundle-Smith,F,20,England,13,0,0,0,0,,,2025-26
English Championship,Portsmouth,31,Jordan Archer,F,32,England,0,0,0,0,0,,,2025-26
English Championship,Portsmouth,30,Ben Killip,G,30,England,4,,0,0,0,10,4,2025-26
English Championship,Portsmouth,26,Josef Bursik,G,26,England,10,,0,1,0,25,15,2025-26
English Championship,Portsmouth,1,Nicolas Schmid,G,29,Austria,34,,0,0,0,81,45,2025-26
English Championship,Portsmouth,4,Josh Knight,D,28,England,14,0,0,0,0,,,2025-26
English Championship,Portsmouth,6,Conor Shaughnessy,D,30,Republic of Ireland,19,2,0,0,0,,,2025-26
English Championship,Portsmouth,3,Connor Ogilvie,D,30,England,32,1,0,4,1,,,2025-26
English Championship,Portsmouth,5,Regan Poole,D,28,Wales,41,0,1,6,0,,,2025-26
English Championship,Portsmouth,34,Ajibola Alese,D,25,England,1,0,0,1,0,,,2025-26
English Championship,Portsmouth,2,Jordan Williams,D,26,England,30,1,2,4,0,,,2025-26
English Championship,Portsmouth,22,Zak Swanson,D,25,England,33,2,1,4,0,,,2025-26
English Championship,Portsmouth,19,Jacob Farrell,D,23,Australia,1,0,0,0,0,,,2025-26
English Championship,Portsmouth,14,Hayden Matthews,D,22,Australia,14,0,0,2,0,,,2025-26
English Championship,Portsmouth,17,Ibane Bowat,D,23,Scotland,17,2,0,1,0,,,2025-26
English Championship,Portsmouth,55,Madiodio Dia,D,22,Senegal,7,0,0,2,0,,,2025-26
English Championship,Portsmouth,42,Michael Ani,D,,England,0,0,0,0,0,,,2025-26
English Championship,Portsmouth,44,Ashton Sizer,D,,England,0,0,0,0,0,,,2025-26
English Championship,Portsmouth,39,Chinedu Agu,M,,England,0,0,0,0,0,,,2025-26
English Championship,Portsmouth,8,John Swift,M,31,England,29,3,2,9,0,,,2025-26
English Championship,Portsmouth,7,Marlon Pack,M,35,England,34,2,0,11,0,,,2025-26
English Championship,Portsmouth,23,Josh Murphy,M,31,England,17,0,7,3,0,,,2025-26
English Championship,Portsmouth,38,Ebrima Adams,M,30,Gambia,39,3,1,10,0,,,2025-26
English Championship,Portsmouth,37,Keshi Anderson,M,31,England,26,2,0,3,0,,,2025-26
English Championship,Portsmouth,21,Andre Dozzell,M,27,England,37,2,1,8,0,,,2025-26
English Championship,Portsmouth,16,Luke Le Roux,M,26,South Africa,14,0,0,4,0,,,2025-26
English Championship,Portsmouth,18,Márk Kosznovszky,M,24,Hungary,15,0,0,1,0,,,2025-26
English Championship,Portsmouth,10,Adrian Segecic,M,22,Croatia,38,11,4,3,0,,,2025-26
English Championship,Portsmouth,24,Terry Devlin,M,22,Northern Ireland,38,5,1,3,1,,,2025-26
English Championship,Portsmouth,28,Reuben Swann,M,20,England,0,0,0,0,0,,,2025-26
English Championship,Portsmouth,43,Fraser Thomas,M,,England,0,0,0,0,0,,,2025-26
English Championship,Portsmouth,47,Gustavo Caballero,F,24,Paraguay,12,1,0,1,0,,,2025-26
English Championship,Portsmouth,9,Colby Bishop,F,29,England,42,3,1,4,0,,,2025-26
English Championship,Portsmouth,36,Conor Chaplin,F,29,England,41,2,3,4,0,,,2025-26
English Championship,Portsmouth,40,Jacob Brown,F,28,Scotland,15,1,1,2,0,,,2025-26
English Championship,Portsmouth,11,Florian Bianchini,F,25,France,10,0,1,0,0,,,2025-26
English Championship,Portsmouth,27,Millenic Alli,F,26,,21,1,2,1,0,,,2025-26
English Championship,Portsmouth,25,Mackenzie Kirk,F,22,Northern Ireland,14,1,0,1,0,,,2025-26
English Championship,Portsmouth,29,Harvey Blair,F,22,England,15,0,1,0,0,,,2025-26
English Championship,Portsmouth,20,Thomas Waddingham,F,21,Australia,6,0,0,1,0,,,2025-26
English Championship,Portsmouth,15,Franco Umeh-Chibueze,F,21,,1,0,0,0,0,,,2025-26
English Championship,Portsmouth,46,Olutayo Singerr,F,18,England,1,0,0,0,0,,,2025-26
English Championship,Portsmouth,48,Nathaniel Chioma,F,,England,0,0,0,0,0,,,2025-26
English Championship,Preston North End,13,David Cornell,G,35,Wales,8,,1,1,0,20,12,2025-26
English Championship,Preston North End,12,Jack Walton,G,28,England,3,,0,0,0,14,8,2025-26
English Championship,Preston North End,1,Daniel Iversen,G,29,Denmark,36,,1,3,0,102,42,2025-26
English Championship,Preston North End,16,Andrew Hughes,D,34,Wales,38,1,0,10,0,,,2025-26
English Championship,Preston North End,6,Liam Lindsay,D,30,Scotland,26,2,0,5,1,,,2025-26
English Championship,Preston North End,3,Andrija Vukcevic,D,29,Montenegro,29,0,2,3,0,,,2025-26
English Championship,Preston North End,14,Jordan Storey,D,28,England,43,2,2,9,1,,,2025-26
English Championship,Preston North End,18,Jamal Lewis,D,28,Northern Ireland,14,0,1,1,0,,,2025-26
English Championship,Preston North End,19,Lewis Gibson,D,26,England,27,1,0,3,0,,,2025-26
English Championship,Preston North End,2,Pol Valentín,D,29,Spain,33,0,2,2,0,,,2025-26
English Championship,Preston North End,42,Odeluga Offiah,D,23,England,42,0,0,5,0,,,2025-26
English Championship,Preston North End,26,Thierry Small,D,21,England,41,3,2,5,0,,,2025-26
English Championship,Preston North End,36,Ed Nolan,D,18,England,0,0,0,0,0,,,2025-26
English Championship,Preston North End,11,Robbie Brady,M,34,Republic of Ireland,5,0,0,0,0,,,2025-26
English Championship,Preston North End,44,Brad Potts,M,32,England,16,2,2,1,0,,,2025-26
English Championship,Preston North End,15,Jordan Thompson,M,29,Northern Ireland,20,0,3,6,0,,,2025-26
English Championship,Preston North End,4,Benjamin Whiteman,M,30,England,43,2,5,10,0,,,2025-26
English Championship,Preston North End,8,Alistair McCann,M,26,Northern Ireland,26,1,1,5,0,,,2025-26
English Championship,Preston North End,21,Alfie Devine,M,21,England,45,8,6,4,0,,,2025-26
English Championship,Preston North End,23,Andy Moran,M,22,Republic of Ireland,11,1,1,3,0,,,2025-26
English Championship,Preston North End,34,Kitt Nelson,M,21,England,0,0,0,0,0,,,2025-26
English Championship,Preston North End,20,Theo Carrol,M,19,England,0,0,0,0,0,,,2025-26
English Championship,Preston North End,24,Michael Smith,F,34,England,37,3,1,2,0,,,2025-26
English Championship,Preston North End,10,Callum Lang,F,27,England,14,2,2,3,0,,,2025-26
English Championship,Preston North End,28,Milutin Osmajic,F,27,Montenegro,28,8,1,3,1,,,2025-26
English Championship,Preston North End,17,Lewis Dobbin,F,23,England,39,10,8,2,0,,,2025-26
English Championship,Preston North End,9,Daniel Jebbison,F,22,Canada,38,6,2,2,0,,,2025-26
English Championship,Preston North End,22,Milos Lukovic,F,20,Serbia,1,0,0,0,0,,,2025-26
English Championship,Preston North End,31,Michael Ayodele,F,,Nigeria,0,0,0,0,0,,,2025-26
English Championship,Preston North End,30,George Gryba,F,,England,0,0,0,0,0,,,2025-26
English Championship,Preston North End,38,Max Wilson,M,19,Northern Ireland,0,0,0,0,0,,,2025-26
English Championship,Queens Park Rangers,13,Joe Walsh,G,24,England,23,,0,0,0,68,42,2025-26
English Championship,Queens Park Rangers,29,Ben Hamer,G,38,England,7,,0,0,0,11,6,2025-26
English Championship,Queens Park Rangers,1,Paul Nardi,G,32,France,17,,0,1,0,36,25,2025-26
English Championship,Queens Park Rangers,32,Matteo Salamon,G,22,England,0,,0,0,0,0,0,2025-26
English Championship,Queens Park Rangers,5,Steve Cook,D,35,England,30,1,0,2,0,,,2025-26
English Championship,Queens Park Rangers,6,Jake Clark-Salter,D,28,England,14,0,0,1,0,,,2025-26
English Championship,Queens Park Rangers,51,Jake Leahy,D,20,England,0,0,0,0,0,,,2025-26
English Championship,Queens Park Rangers,3,Jimmy Dunne,D,28,Republic of Ireland,39,3,3,6,0,,,2025-26
English Championship,Queens Park Rangers,18,Rhys Norrington-Davies,D,27,Wales,39,1,0,9,0,,,2025-26
English Championship,Queens Park Rangers,37,Ronnie Edwards,D,23,England,28,1,1,2,0,,,2025-26
English Championship,Queens Park Rangers,38,Ziyad Larkeche,D,23,France,0,0,0,0,0,,,2025-26
English Championship,Queens Park Rangers,27,Amadou Salif Mbengue,D,24,Senegal,41,2,0,12,1,,,2025-26
English Championship,Queens Park Rangers,2,Kealey Adamson,D,23,Australia,7,0,0,1,0,,,2025-26
English Championship,Queens Park Rangers,28,João Henrique,D,20,Brazil,16,0,1,0,0,,,2025-26
English Championship,Queens Park Rangers,30,Tylon Smith,D,21,South Africa,3,0,0,0,0,,,2025-26
English Championship,Queens Park Rangers,21,Kieran Morgan,M,20,England,29,2,1,5,0,,,2025-26
English Championship,Queens Park Rangers,15,Isaac Hayden,M,31,Jamaica,29,0,2,6,0,,,2025-26
English Championship,Queens Park Rangers,10,Ilias Chair,M,28,Morocco,15,1,2,1,0,,,2025-26
English Championship,Queens Park Rangers,24,Nicolas Madsen,M,26,Denmark,38,3,6,1,0,,,2025-26
English Championship,Queens Park Rangers,7,Karamoko Dembele,M,23,England,28,1,0,3,0,,,2025-26
English Championship,Queens Park Rangers,17,Kwame Poku,M,24,Ghana,16,0,0,1,0,,,2025-26
English Championship,Queens Park Rangers,20,Harvey Vale,M,22,England,31,4,5,3,0,,,2025-26
English Championship,Queens Park Rangers,40,Jonathan Varane,M,24,Martinique,36,1,2,5,0,,,2025-26
English Championship,Queens Park Rangers,48,Isak Alemayehu,M,19,Sweden,1,0,0,0,0,,,2025-26
English Championship,Queens Park Rangers,25,Jaylan Pearman,M,20,Australia,0,0,0,0,0,,,2025-26
English Championship,Queens Park Rangers,11,Paul Smyth,F,28,Northern Ireland,36,6,2,8,0,,,2025-26
English Championship,Queens Park Rangers,14,Koki Saito,F,24,Japan,34,3,2,0,0,,,2025-26
English Championship,Queens Park Rangers,16,Rumarn Burrell,F,25,Jamaica,30,10,3,4,0,,,2025-26
English Championship,Queens Park Rangers,23,Daniel Bennie,F,20,Australia,17,1,1,2,0,,,2025-26
English Championship,Queens Park Rangers,46,Justin Obikwu,F,22,England,0,0,0,0,0,,,2025-26
English Championship,Queens Park Rangers,26,Rayan Kolli,F,21,Algeria,23,5,0,1,0,,,2025-26
English Championship,Queens Park Rangers,22,Richard Kone,F,23,,43,10,2,7,0,,,2025-26
English Championship,Queens Park Rangers,55,Ashley Trujillo,F,17,Colombia,0,0,0,0,0,,,2025-26
English Championship,Queens Park Rangers,50,Kalen Brunson,F,17,Bermuda,0,0,0,0,0,,,2025-26
English Championship,Queens Park Rangers,52,Leon Scarlett,F,16,Wales,1,0,0,0,0,,,2025-26
English Championship,Sheffield United,17,Adam Davies,D,29,England,13,0,0,1,0,,,2025-26
English Championship,Sheffield United,1,Michael Cooper,G,26,England,34,,0,0,0,93,45,2025-26
English Championship,Sheffield United,31,Luke Faxon,G,21,England,0,,0,0,0,0,0,2025-26
English Championship,Sheffield United,46,Tommy Betts,G,,England,0,,0,0,0,0,0,2025-26
English Championship,Sheffield United,15,Ben Mee,D,36,England,15,0,1,2,0,,,2025-26
English Championship,Sheffield United,2,Japhet Tanganga,D,27,England,42,1,1,10,1,,,2025-26
English Championship,Sheffield United,14,Harrison Burrows,D,24,England,44,5,4,3,0,,,2025-26
English Championship,Sheffield United,16,Jamie Shackleton,D,26,England,3,0,0,0,0,,,2025-26
English Championship,Sheffield United,3,Sam McCallum,D,25,England,20,1,1,2,0,,,2025-26
English Championship,Sheffield United,38,Femi Seriki,D,24,England,38,1,5,5,1,,,2025-26
English Championship,Sheffield United,12,Ki-Jana Hoever,D,24,Netherlands,15,0,0,3,0,,,2025-26
English Championship,Sheffield United,25,Mark McGuinness,D,25,Republic of Ireland,25,1,0,4,0,,,2025-26
English Championship,Sheffield United,5,Leo Hjelde,D,22,Norway,8,0,0,0,0,,,2025-26
English Championship,Sheffield United,6,Tyler Bindon,D,21,New Zealand,25,1,0,1,0,,,2025-26
English Championship,Sheffield United,37,Dovydas Sasnauskas,D,19,Lithuania,0,0,0,0,0,,,2025-26
English Championship,Sheffield United,32,Mihail Polendakov,D,19,Bulgaria,0,0,0,0,0,,,2025-26
English Championship,Sheffield United,44,Jairo Riedewald,M,29,Netherlands,25,2,0,3,0,,,2025-26
English Championship,Sheffield United,48,Joe Rothwell,M,31,England,10,0,0,0,1,,,2025-26
English Championship,Sheffield United,27,Kalvin Phillips,M,30,England,3,0,0,2,1,,,2025-26
English Championship,Sheffield United,8,Gustavo Hamer,M,29,Netherlands,37,5,12,12,0,,,2025-26
English Championship,Sheffield United,22,Tom Davies,M,28,England,10,0,0,0,0,,,2025-26
English Championship,Sheffield United,10,Callum O'Hare,M,28,England,45,9,7,2,0,,,2025-26
English Championship,Sheffield United,24,Tahith Chong,M,26,Curaçao,22,0,1,2,0,,,2025-26
English Championship,Sheffield United,28,Alex Matos,M,21,England,8,0,0,0,0,,,2025-26
English Championship,Sheffield United,4,Oliver Arblaster,M,22,England,21,0,1,2,0,,,2025-26
English Championship,Sheffield United,11,Andre Brooks,M,22,Jamaica,39,6,2,7,0,,,2025-26
English Championship,Sheffield United,42,Sydie Peck,M,21,England,40,5,4,7,0,,,2025-26
English Championship,Sheffield United,18,Djibril Soumaré,M,23,Senegal,25,0,0,4,1,,,2025-26
English Championship,Sheffield United,43,Harry Mcglinchey,D,18,,0,0,0,0,0,,,2025-26
English Championship,Sheffield United,9,Danny Ings,F,34,England,23,2,0,1,0,,,2025-26
English Championship,Sheffield United,45,Patrick Bamford,F,32,England,28,12,1,1,1,,,2025-26
English Championship,Sheffield United,23,Tyrese Campbell,F,26,England,34,6,2,4,0,,,2025-26
English Championship,Sheffield United,19,Chiedozie Ogbene,F,29,Republic of Ireland,15,1,1,0,0,,,2025-26
English Championship,Sheffield United,7,Thomas Cannon,F,23,England,36,6,2,2,0,,,2025-26
English Championship,Southampton,1,Alex McCarthy,G,36,England,7,,0,0,0,14,10,2025-26
English Championship,Southampton,32,Jamie Jones,G,37,England,0,,0,0,0,0,0,2025-26
English Championship,Southampton,25,George Long,G,32,England,0,,0,0,0,0,0,2025-26
English Championship,Southampton,41,Daniel Peretz,G,26,Israel,22,,0,3,0,64,19,2025-26
English Championship,Southampton,58,Dylan Moody,G,18,England,0,,0,0,0,0,0,2025-26
English Championship,Southampton,5,Jack Stephens,D,32,England,32,2,0,5,0,,,2025-26
English Championship,Southampton,14,James Bree,D,28,England,42,4,5,9,0,,,2025-26
English Championship,Southampton,2,Mads Roerslev,D,27,Denmark,9,0,0,1,0,,,2025-26
English Championship,Southampton,3,Ryan Manning,D,30,Republic of Ireland,45,8,6,4,0,,,2025-26
English Championship,Southampton,15,Nathan Wood,D,24,England,37,1,1,6,0,,,2025-26
English Championship,Southampton,6,Taylor Harwood-Bellis,D,24,England,43,7,2,9,0,,,2025-26
English Championship,Southampton,34,Welington,D,25,Brazil,19,0,2,2,1,,,2025-26
English Championship,Southampton,38,Elias Jelert,D,23,Denmark,8,0,1,0,0,,,2025-26
English Championship,Southampton,17,Joshua Quarshie,D,21,Germany,13,0,0,2,0,,,2025-26
English Championship,Southampton,55,Tommy Dobson-Ventura,D,19,England,0,0,0,0,0,,,2025-26
English Championship,Southampton,52,Samuel Tabares,D,19,England,0,0,0,0,0,,,2025-26
English Championship,Southampton,28,Oriol Romeu,M,34,Spain,6,0,0,2,0,,,2025-26
English Championship,Southampton,10,Finn Azaz,M,25,Republic of Ireland,45,11,8,6,0,,,2025-26
English Championship,Southampton,4,Flynn Downes,M,27,England,38,3,0,13,0,,,2025-26
English Championship,Southampton,23,Samuel Edozie,M,23,England,14,0,2,0,0,,,2025-26
English Championship,Southampton,18,Tom Fellows,M,23,England,41,0,6,2,0,,,2025-26
English Championship,Southampton,24,Shea Charles,M,22,Northern Ireland,33,4,2,6,0,,,2025-26
English Championship,Southampton,48,Cameron Bragg,M,21,Scotland,17,0,0,3,0,,,2025-26
English Championship,Southampton,27,Kuryu Matsuki,M,23,Japan,22,4,1,1,0,,,2025-26
English Championship,Southampton,13,Léo Scienza,M,27,Brazil,39,7,10,1,0,,,2025-26
English Championship,Southampton,20,Caspar Jander,M,23,Germany,38,2,1,6,0,,,2025-26
English Championship,Southampton,37,Joseph O'Brien-Whitmarsh,M,21,,0,0,0,0,0,,,2025-26
English Championship,Southampton,47,Moses Sesay,M,19,England,0,0,0,0,0,,,2025-26
English Championship,Southampton,53,Barnaby Williams,M,19,England,1,0,0,0,0,,,2025-26
English Championship,Southampton,9,Cyle Larin,F,31,Canada,18,8,1,4,0,,,2025-26
English Championship,Southampton,11,Ross Stewart,F,30,Scotland,27,9,2,2,0,,,2025-26
English Championship,Southampton,19,Cameron Archer,F,24,England,30,4,3,3,0,,,2025-26
English Championship,Southampton,46,Jay Robinson,F,19,England,26,2,1,0,0,,,2025-26
English Championship,Southampton,49,Nicholas Oyekunle,F,19,England,3,0,0,0,0,,,2025-26
English Championship,Southampton,57,Sufianu Sillah Dibaga,F,19,Spain,0,0,0,0,0,,,2025-26
English Championship,Stoke City,34,Frank Fielding,G,38,England,0,,0,0,0,0,0,2025-26
English Championship,Stoke City,1,Viktor Johansson,G,27,Sweden,25,,1,2,0,73,25,2025-26
English Championship,Stoke City,31,Gavin Bazunu,G,24,Republic of Ireland,25,,0,1,0,55,36,2025-26
English Championship,Stoke City,33,True Grant,G,20,England,0,,0,0,0,0,0,2025-26
English Championship,Stoke City,25,Tommy Simkin,G,21,England,15,,0,2,0,36,23,2025-26
English Championship,Stoke City,3,Aaron Cresswell,D,36,England,25,0,3,2,0,,,2025-26
English Championship,Stoke City,23,Ben Gibson,D,33,England,13,1,0,1,0,,,2025-26
English Championship,Stoke City,16,Ben Wilmot,D,26,England,34,3,0,5,0,,,2025-26
English Championship,Stoke City,26,Ashley Phillips,D,21,England,40,0,1,5,1,,,2025-26
English Championship,Stoke City,17,Eric Bocat,D,27,France,29,0,1,0,0,,,2025-26
English Championship,Stoke City,22,Junior Tchamadeu,D,22,Cameroon,26,1,2,12,0,,,2025-26
English Championship,Stoke City,18,Bosun Lawal,D,23,Republic of Ireland,27,1,0,5,1,,,2025-26
English Championship,Stoke City,40,Maksym Talovierov,D,26,Ukraine,16,0,0,7,0,,,2025-26
English Championship,Stoke City,47,Jake Griffin,D,20,,0,0,0,0,0,,,2025-26
English Championship,Stoke City,57,Jaden Mears,D,20,England,0,0,0,0,0,,,2025-26
English Championship,Stoke City,53,Josh Bickerton,D,20,England,0,0,0,0,0,,,2025-26
English Championship,Stoke City,8,Lewis Baker,M,31,Jamaica,17,4,1,3,0,,,2025-26
English Championship,Stoke City,46,Will Smith,M,20,England,0,0,0,0,0,,,2025-26
English Championship,Stoke City,15,Steven N'Zonzi,M,37,France,30,1,0,2,0,,,2025-26
English Championship,Stoke City,4,Ben Pearson,M,31,England,31,1,0,11,1,,,2025-26
English Championship,Stoke City,7,Sorba Thomas,F,27,Wales,45,10,11,9,1,,,2025-26
English Championship,Stoke City,12,Tatsuki Seko,M,28,Japan,43,0,1,3,0,,,2025-26
English Championship,Stoke City,19,Tomás Rigo,M,24,Slovakia,31,1,1,2,0,,,2025-26
English Championship,Stoke City,10,Bae Jun-Ho,M,22,South Korea,42,2,3,1,0,,,2025-26
English Championship,Stoke City,50,Sydney Agina,M,18,England,5,0,0,1,0,,,2025-26
English Championship,Stoke City,59,Gabriel Kelly,M,19,,0,0,0,0,0,,,2025-26
English Championship,Stoke City,54,Raphael-Pijus Otegbayo,M,18,,3,0,0,0,0,,,2025-26
English Championship,Stoke City,29,Lamine Cisse,F,23,France,34,3,3,4,0,,,2025-26
English Championship,Stoke City,20,Sam Gallagher,F,30,England,19,2,0,0,0,,,2025-26
English Championship,Stoke City,11,Róbert Bozeník,F,26,Slovakia,22,1,0,2,0,,,2025-26
English Championship,Stoke City,42,Million Manhoef,F,24,Netherlands,45,7,3,4,0,,,2025-26
English Championship,Stoke City,21,Jesurun Rak-Sakyi,F,23,Ghana,15,2,0,3,0,,,2025-26
English Championship,Stoke City,49,Milan Smit,F,23,Netherlands,13,2,1,0,0,,,2025-26
English Championship,Stoke City,9,Divin Mubama,F,21,England,26,5,1,2,1,,,2025-26
English Championship,Stoke City,56,Favour Fawunmi,F,20,England,2,0,0,1,0,,,2025-26
English Championship,Stoke City,14,Ato Ampah,F,20,England,0,0,0,0,0,,,2025-26
English Championship,Stoke City,58,Chinonso Chibueze,F,20,England,0,0,0,0,0,,,2025-26
English Championship,Stoke City,60,Jerome Osei Kyremeh,M,,England,0,0,0,0,0,,,2025-26
English Championship,Swansea City,29,Paul Farman,G,36,England,0,,0,0,0,0,0,2025-26
English Championship,Swansea City,22,Lawrence Vigouroux,G,32,Chile,45,,0,2,0,145,58,2025-26
English Championship,Swansea City,1,Andrew Fisher,G,28,England,1,,0,0,0,2,1,2025-26
English Championship,Swansea City,25,Joel Ward,D,36,England,15,0,0,1,0,,,2025-26
English Championship,Swansea City,15,Cameron Burgess,D,30,Australia,46,0,0,7,0,,,2025-26
English Championship,Swansea City,23,Ricardo Santos,D,31,Portugal,1,0,0,0,0,,,2025-26
English Championship,Swansea City,14,Josh Tymon,D,27,England,45,1,9,10,0,,,2025-26
English Championship,Swansea City,2,Joshua Key,D,26,England,30,2,1,3,0,,,2025-26
English Championship,Swansea City,5,Ben Cabango,D,26,Wales,45,1,0,8,0,,,2025-26
English Championship,Swansea City,16,Ishé Samuels-Smith,D,20,England,6,0,1,2,0,,,2025-26
English Championship,Swansea City,41,Sam Parker,D,20,Wales,4,0,0,0,0,,,2025-26
English Championship,Swansea City,43,Daniel Watts,D,20,Wales,0,0,0,0,0,,,2025-26
English Championship,Swansea City,4,Jay Fulton,M,32,Scotland,31,1,0,5,0,,,2025-26
English Championship,Swansea City,30,Ethan Galbraith,M,25,Northern Ireland,39,3,1,6,0,,,2025-26
English Championship,Swansea City,31,Oliver Cooper,M,26,Wales,1,0,0,0,0,,,2025-26
English Championship,Swansea City,6,Marko Stamenic,M,24,New Zealand,36,3,2,12,0,,,2025-26
English Championship,Swansea City,17,Gonçalo Franco,M,25,Portugal,45,3,4,8,0,,,2025-26
English Championship,Swansea City,21,Leo Walta,M,23,Finland,10,1,0,0,0,,,2025-26
English Championship,Swansea City,7,Melker Widell,M,24,Sweden,38,0,1,5,0,,,2025-26
English Championship,Swansea City,8,Malick Yalcouyé,M,20,Mali,33,1,2,3,1,,,2025-26
English Championship,Swansea City,44,Thomas Woodward,M,19,Wales,1,0,1,0,0,,,2025-26
English Championship,Swansea City,20,Liam Cullen,F,27,Wales,40,5,0,6,0,,,2025-26
English Championship,Swansea City,33,Adam Idah,F,25,Republic of Ireland,25,6,2,1,0,,,2025-26
English Championship,Swansea City,10,Eom Ji-Sung,F,24,South Korea,44,2,2,3,0,,,2025-26
English Championship,Swansea City,27,Zeidane Inoussa,F,24,Sweden,25,0,2,4,0,,,2025-26
English Championship,Swansea City,35,Ronald,F,25,Brazil,45,4,5,4,0,,,2025-26
English Championship,Swansea City,9,Zan Vipotnik,F,24,Slovenia,44,23,3,2,0,,,2025-26
English Championship,Swansea City,18,Gustavo Nunes,F,20,Brazil,12,0,1,0,0,,,2025-26
English Championship,Watford,12,Nathan Baxter,G,27,England,7,,0,0,0,10,9,2025-26
English Championship,Watford,1,Egil Selvik,G,28,Norway,40,,0,4,0,114,56,2025-26
English Championship,Watford,41,Alfie Marriott,G,22,England,0,,0,0,0,0,0,2025-26
English Championship,Watford,27,Formose Mendy,D,32,Guinea-Bissau,6,0,0,1,0,,,2025-26
English Championship,Watford,2,Jeremy Ngakia,D,25,England,33,3,4,4,0,,,2025-26
English Championship,Watford,16,Marc Bola,D,28,England,37,2,3,2,0,,,2025-26
English Championship,Watford,6,Matthew Pollock,D,24,England,36,1,1,7,0,,,2025-26
English Championship,Watford,29,Jeremy Petris,D,28,France,17,0,0,3,0,,,2025-26
English Championship,Watford,4,Kévin Keben,D,22,Cameroon,29,0,2,3,0,,,2025-26
English Championship,Watford,25,James Abankwah,D,22,,31,1,0,5,1,,,2025-26
English Championship,Watford,3,Saba Goglichidze,D,22,Georgia,12,0,0,2,0,,,2025-26
English Championship,Watford,21,Stephen Mfuni,D,18,England,8,0,0,2,0,,,2025-26
