League,Team,Number,Player,Position,Age,Nationality,Season_Apps,Season_Goals,Season_Assists,Season_YellowCards,Season_RedCards,Season_Saves,Season_GoalsConceded,Season_Label
Bundesliga,St. Pauli,23,Louis Oppie,D,24,,,,,,,,,2025-26
Bundesliga,St. Pauli,15,Tomoya Ando,D,27,,,,,,,,,2025-26
Bundesliga,St. Pauli,20,Mathias Rasmussen,M,28,,,,,,,,,2025-26
Bundesliga,St. Pauli,7,Jackson Irvine,M,33,,,,,,,,,2025-26
Bundesliga,St. Pauli,8,Eric Smith,M,29,,,,,,,,,2025-26
Bundesliga,St. Pauli,28,Mathias Pereira Lage,M,29,,,,,,,,,2025-26
Bundesliga,St. Pauli,6,James Sands,M,26,,,,,,,,,2025-26
Bundesliga,TSG Hoffenheim,1,Oliver Baumann,G,36,Germany,34,,0,3,0,97,52,2025-26
Bundesliga,TSG Hoffenheim,37,Luca Philipp,G,25,Germany,0,,0,0,0,0,0,2025-26
Bundesliga,TSG Hoffenheim,36,Lúkas Petersson,G,22,Iceland,0,,0,0,0,0,0,2025-26
Bundesliga,TSG Hoffenheim,25,Kevin Akpoguma,D,31,Nigeria,8,0,0,0,1,,,2025-26
Bundesliga,TSG Hoffenheim,34,Vladimír Coufal,D,33,Czechia,34,1,8,4,0,,,2025-26
Bundesliga,TSG Hoffenheim,13,Bernardo,D,31,Brazil,29,0,0,9,0,,,2025-26
Bundesliga,TSG Hoffenheim,28,Koki Machida,D,28,Japan,1,0,0,1,0,,,2025-26
Bundesliga,TSG Hoffenheim,5,Ozan Kabak,D,26,Türkiye,25,4,0,5,0,,,2025-26
Bundesliga,TSG Hoffenheim,15,Valentin Gendrey,D,26,France,8,1,1,0,0,,,2025-26
Bundesliga,TSG Hoffenheim,21,Albian Hajdari,D,23,Kosovo,30,1,2,10,0,,,2025-26
Bundesliga,TSG Hoffenheim,22,Alexander Prass,D,25,Austria,32,3,2,4,0,,,2025-26
Bundesliga,TSG Hoffenheim,2,Robin Hranác,D,26,Czechia,29,1,0,5,0,,,2025-26
Bundesliga,TSG Hoffenheim,54,Luca Erlein,D,19,Germany,0,0,0,0,0,,,2025-26
Bundesliga,TSG Hoffenheim,45,Kelven Frees,D,21,,,,,,,,,2025-26
Bundesliga,TSG Hoffenheim,49,Valentin Lässig,D,23,,,,,,,,,2025-26
Bundesliga,TSG Hoffenheim,6,Grischa Prömel,M,31,,,,,,,,,2025-26
Bundesliga,TSG Hoffenheim,18,Wouter Burger,M,25,,,,,,,,,2025-26
Bundesliga,TSG Hoffenheim,10,Muhammed Damar,M,22,,,,,,,,,2025-26
Bundesliga,TSG Hoffenheim,7,Leon Avdullahu,M,22,,,,,,,,,2025-26
Bundesliga,TSG Hoffenheim,16,Luis Engelns,M,19,,,,,,,,,2025-26
Bundesliga,TSG Hoffenheim,57,Florian Micheler,M,21,,,,,,,,,2025-26
Bundesliga,VfB Stuttgart,1,Fabian Bredlow,G,31,Germany,0,,0,0,0,0,0,2025-26
Bundesliga,VfB Stuttgart,33,Alexander Nübel,G,29,Germany,34,,1,0,0,110,49,2025-26
Bundesliga,VfB Stuttgart,21,Stefan Drljaca,G,27,Germany,0,,0,0,0,0,0,2025-26
Bundesliga,VfB Stuttgart,44,Florian Hellstern,G,18,Germany,0,,0,0,0,0,0,2025-26
Bundesliga,VfB Stuttgart,7,Maximilian Mittelstädt,D,29,Germany,32,6,4,4,0,,,2025-26
Bundesliga,VfB Stuttgart,15,Pascal Stenzel,D,30,Germany,2,0,0,2,0,,,2025-26
Bundesliga,VfB Stuttgart,23,Dan-Axel Zagadou,D,27,France,3,0,0,0,0,,,2025-26
Bundesliga,VfB Stuttgart,24,Jeff Chabot,D,28,Germany,27,0,0,3,0,,,2025-26
Bundesliga,VfB Stuttgart,4,Josha Vagnoman,D,25,Germany,27,1,3,3,0,,,2025-26
Bundesliga,VfB Stuttgart,3,Ramon Hendriks,D,25,Netherlands,31,0,3,3,0,,,2025-26
Bundesliga,VfB Stuttgart,22,Lorenz Assignon,D,26,France,24,0,0,3,1,,,2025-26
Bundesliga,VfB Stuttgart,2,Ameen Al Dakhil,D,24,Belgium,8,0,0,1,0,,,2025-26
Bundesliga,VfB Stuttgart,14,Luca Jaquez,D,23,,,,,,,,,2025-26
Bundesliga,VfB Stuttgart,29,Finn Jeltsch,D,20,,,,,,,,,2025-26
Bundesliga,VfB Stuttgart,37,Maximilian Herwerth,D,20,,,,,,,,,2025-26
Bundesliga,VfB Stuttgart,56,Yanik Spalt,D,18,,,,,,,,,2025-26
Bundesliga,VfB Stuttgart,16,Atakan Karazor,M,29,,,,,,,,,2025-26
Bundesliga,VfB Stuttgart,28,Nikolas Nartey,M,26,,,,,,,,,2025-26
Bundesliga,VfB Stuttgart,10,Chris Führich,M,28,,,,,,,,,2025-26
Bundesliga,VfB Stuttgart,6,Angelo Stiller,M,25,,,,,,,,,2025-26
Bundesliga,VfB Stuttgart,11,Bilal El Khannouss,M,22,,,,,,,,,2025-26
Bundesliga,VfL Wolfsburg,12,Pavao Pervan,G,38,Austria,0,,0,0,0,0,0,2025-26
Bundesliga,VfL Wolfsburg,29,Marius Müller,G,33,Germany,0,,0,1,1,0,0,2025-26
Bundesliga,VfL Wolfsburg,1,Kamil Grabara,G,27,Poland,34,,0,1,0,123,69,2025-26
Bundesliga,VfL Wolfsburg,30,Jakub Zielinski,G,18,Poland,0,,0,0,0,0,0,2025-26
Bundesliga,VfL Wolfsburg,3,Denis Vavro,D,30,Slovakia,17,1,0,2,0,,,2025-26
Bundesliga,VfL Wolfsburg,13,Rogério,D,28,Brazil,0,0,0,0,0,,,2025-26
Bundesliga,VfL Wolfsburg,21,Joakim Maehle,D,29,Denmark,16,1,2,1,0,,,2025-26
Bundesliga,VfL Wolfsburg,15,Moritz Jenz,D,27,Germany,22,1,0,6,1,,,2025-26
Bundesliga,VfL Wolfsburg,14,Jenson Seelt,D,23,Netherlands,9,0,0,0,0,,,2025-26
Bundesliga,VfL Wolfsburg,2,Kilian Fischer,D,25,Germany,11,0,0,0,0,,,2025-26
Bundesliga,VfL Wolfsburg,25,Aaron Zehnter,D,21,Germany,20,2,0,0,0,,,2025-26
Bundesliga,VfL Wolfsburg,33,Cleiton,D,23,Brazil,0,0,0,0,0,,,2025-26
Bundesliga,VfL Wolfsburg,26,Saël Kumbedi,D,21,France,24,0,5,2,0,,,2025-26
Bundesliga,VfL Wolfsburg,6,Jeanuël Belocian,D,21,,,,,,,,,2025-26
Bundesliga,VfL Wolfsburg,4,Konstantinos Koulierakis,D,22,,,,,,,,,2025-26
Bundesliga,VfL Wolfsburg,18,Jonas Adjetey,D,22,,,,,,,,,2025-26
Bundesliga,VfL Wolfsburg,34,Till Neininger,D,19,,,,,,,,,2025-26
Bundesliga,VfL Wolfsburg,41,Jan Bürger,D,19,,,,,,,,,2025-26
Bundesliga,VfL Wolfsburg,24,Christian Eriksen,M,34,,,,,,,,,2025-26
Bundesliga,VfL Wolfsburg,27,Maximilian Arnold,M,32,,,,,,,,,2025-26
Bundesliga,VfL Wolfsburg,40,Kevin Paredes,F,19,,,,,,,,,2025-26
Bundesliga,Werder Bremen,25,Markus Kolke,G,35,Germany,0,,0,0,0,0,0,2025-26
Bundesliga,Werder Bremen,13,Karl Hein,G,24,Estonia,2,,0,0,0,11,4,2025-26
Bundesliga,Werder Bremen,30,Mio Backhaus,G,22,Germany,32,,0,1,0,102,56,2025-26
Bundesliga,Werder Bremen,37,Stefan Smarkalev,G,19,Bulgaria,0,,0,0,0,0,0,2025-26
Bundesliga,Werder Bremen,8,Mitchell Weiser,D,32,Germany,0,0,0,0,0,,,2025-26
Bundesliga,Werder Bremen,4,Niklas Stark,D,31,Germany,14,0,0,4,2,,,2025-26
Bundesliga,Werder Bremen,31,Karim Coulibaly,D,19,Germany,27,1,0,3,1,,,2025-26
Bundesliga,Werder Bremen,39,Maximilian Wöber,D,28,Austria,2,0,0,0,0,,,2025-26
Bundesliga,Werder Bremen,32,Marco Friedl,D,28,Austria,30,1,0,9,1,,,2025-26
Bundesliga,Werder Bremen,3,Yukinari Sugawara,D,26,Japan,31,0,6,2,1,,,2025-26
Bundesliga,Werder Bremen,5,Amos Pieper,D,28,Germany,19,0,0,4,0,,,2025-26
Bundesliga,Werder Bremen,27,Felix Agu,D,26,Nigeria,11,0,0,1,0,,,2025-26
Bundesliga,Werder Bremen,2,Olivier Deman,D,26,Belgium,16,1,2,3,0,,,2025-26
Bundesliga,Werder Bremen,23,Isaac Schmidt,D,26,,,,,,,,,2025-26
Bundesliga,Werder Bremen,22,Julian Malatini,D,25,,,,,,,,,2025-26
Bundesliga,Werder Bremen,33,Mick Schmetgens,D,18,,,,,,,,,2025-26
Bundesliga,Werder Bremen,46,Mats Heitmann,D,20,,,,,,,,,2025-26
Bundesliga,Werder Bremen,10,Leonardo Bittencourt,M,32,,,,,,,,,2025-26
Bundesliga,Werder Bremen,6,Jens Stage,M,29,,,,,,,,,2025-26
Bundesliga,Werder Bremen,20,Romano Schmid,M,26,,,,,,,,,2025-26
